iter	Passed	Remaining
263	9530	351457
264	9564	351362
265	9593	351061
266	9625	350863
267	9656	350649
268	9688	350477
269	9720	350310
270	9752	350130
271	9784	349945
272	9815	349724
273	9842	349361
274	9872	349135
275	9906	349034
276	9941	348948
277	9974	348804
278	10007	348673
279	10037	348460
280	10073	348412
281	10106	348296
282	10136	348054
283	10170	347948
284	10202	347774
285	10235	347635
286	10270	347575
287	10301	347397
288	10331	347163
289	10366	347090
290	10398	346947
291	10423	346560
292	10457	346450
293	10490	346341
294	10520	346096
295	10551	345919
296	10583	345778
297	10613	345543
298	10646	345424
299	10678	345284
300	10711	345145
301	10744	345036
302	10774	344816
303	10807	344717
304	10839	344555
305	10874	344488
306	10909	344442
307	10944	344397
308	10976	344234
309	11007	344072
310	11040	343974
311	11074	343886
312	11108	343810
313	11142	343726
314	11174	343563
315	11206	343437
316	11241	343382
317	11272	343220
318	11305	343100
319	11339	343026
320	11370	342851
321	11401	342693
322	11434	342585
323	11468	342506
324	11501	342397
325	11534	342286
326	11567	342175
327	11600	342068
328	11628	341832
329	11662	341745
330	11697	341688
331	11730	341599
332	11761	341449
333	11792	341274
334	11825	341183
335	11859	341089
336	11892	341011
337	11926	340932
338	11960	340856
339	11991	340699
340	12023	340575
341	12056	340483
342	12090	340395
343	12123	340312
344	12154	340162
345	12188	340072
346	12220	339967
347	12253	339872
348	12285	339738
349	12318	339631
350	12348	339472
351	12380	339344
352	12412	339220
353	12454	339357
354	12510	339885
355	12566	340436
356	12616	340799
357	12650	340703
358	12696	340963
359	12747	341361
360	12804	341879
361	12867	342576
362	12908	342687
363	12946	342729
364	13004	343278
365	13059	343760
366	13115	344266
367	13150	344205
368	13184	344114
369	13220	344092
370	13251	343932
371	13284	343817
372	13339	344281
373	13396	344810
374	13450	345229
375	13483	345119
376	13516	345020
377	13549	344897
378	13581	344761
379	13616	344717
380	13672	345185
381	13728	345663
382	13785	346150
383	13816	345998
384	13847	345835
385	13881	345752
386	13917	345713
387	13963	345920
388	14019	346381
389	14074	346809
390	14124	347118
391	14159	347044
392	14193	346960
393	14223	346781
394	14253	346600
395	14286	346473
396	14318	346337
397	14352	346256
398	14395	346389
399	14446	346718
400	14501	347140
401	14548	347363
402	14581	347253
403	14615	347155
404	14649	347055
405	14681	346940
406	14716	346877
407	14751	346811
408	14785	346728
409	14840	347130
410	14899	347607
411	14956	348073
412	14987	347897
413	15018	347756
414	15053	347687
415	15086	347565
416	15120	347474
417	15153	347362
418	15188	347306
419	15221	347194
420	15253	347059
421	15286	346957
422	15339	347296
423	15393	347651
424	15447	348016
425	15482	347947
426	15515	347834
427	15546	347683
428	15577	347541
429	15611	347445
430	15644	347335
431	15676	347215
432	15709	347105
433	15744	347039
434	15778	346956
435	15836	347379
436	15891	347763
437	15948	348175
438	15982	348084
439	16015	347967
440	16047	347851
441	16081	347743
442	16116	347693
443	16149	347581
444	16183	347487
445	16216	347373
446	16249	347267
447	16283	347177
448	16318	347112
449	16350	347000
450	16402	347284
451	16459	347696
452	16517	348116
453	16554	348077
454	16585	347936
455	16622	347911
456	16679	348303
457	16746	348894
458	16793	349070
459	16827	348990
460	16861	348893
461	16913	349175
462	16970	349571
463	17036	350129
464	17068	349987
465	17101	349891
466	17137	349829
467	17171	349750
468	17203	349617
469	17256	349905
470	17312	350259
471	17370	350641
472	17406	350588
473	17440	350509
474	17474	350408
475	17508	350316
476	17541	350206
477	17575	350119
478	17607	349977
479	17640	349875
480	17671	349713
481	17706	349641
482	17739	349533
483	17769	349374
484	17804	349306
485	17840	349250
486	17872	349120
487	17904	348995
488	17937	348882
489	17967	348725
490	18002	348655
491	18035	348532
492	18068	348435
493	18106	348416
494	18139	348321
495	18171	348186
496	18203	348063
497	18234	347917
498	18266	347789
499	18298	347667
500	18329	347527
501	18361	347398
502	18392	347269
503	18425	347167
504	18460	347093
505	18492	346974
506	18524	346847
507	18559	346794
508	18593	346704
509	18625	346579
510	18658	346469
511	18690	346361
512	18724	346275
513	18759	346202
514	18789	346046
515	18820	345912
516	18855	345852
517	18888	345759
518	18921	345658
519	18954	345550
520	18986	345435
521	19018	345318
522	19050	345207
523	19085	345140
524	19120	345070
525	19154	344999
526	19187	344909
527	19221	344825
528	19253	344709
529	19287	344630
530	19319	344517
531	19351	344390
532	19384	344296
533	19418	344225
534	19450	344105
535	19482	343995
536	19514	343881
537	19547	343790
538	19582	343735
539	19614	343621
540	19648	343541
541	19679	343413
542	19711	343306
543	19744	343206
544	19776	343102
545	19809	342994
546	19842	342906
547	19873	342784
548	19907	342703
549	19938	342576
550	19969	342461
551	20001	342338
552	20033	342238
553	20073	342267
554	20107	342187
555	20139	342074
556	20173	342014
557	20208	341955
558	20241	341855
559	20276	341805
560	20310	341725
561	20343	341644
562	20375	341537
563	20404	341376
564	20437	341284
565	20469	341180
566	20502	341085
567	20533	340975
568	20566	340879
569	20597	340762
570	20628	340646
571	20660	340542
572	20694	340461
573	20726	340369
574	20759	340274
575	20793	340206
576	20826	340123
577	20859	340030
578	20890	339919
579	20926	339869
580	20957	339749
581	20989	339650
582	21019	339522
583	21053	339452
584	21088	339404
585	21121	339308
586	21153	339216
587	21186	339135
588	21229	339207
589	21262	339114
590	21293	339006
591	21327	338929
592	21357	338799
593	21388	338691
594	21421	338603
595	21452	338489
596	21485	338401
597	21518	338330
598	21551	338246
599	21591	338271
600	21624	338177
601	21655	338072
602	21688	337990
603	21721	337908
604	21753	337812
605	21786	337726
606	21819	337640
607	21852	337556
608	21883	337455
609	21916	337367
610	21947	337265
611	21980	337178
612	22013	337104
613	22046	337022
614	22081	336962
615	22114	336891
616	22146	336799
617	22180	336731
618	22212	336636
619	22247	336579
620	22281	336521
621	22313	336431
622	22346	336339
623	22379	336261
624	22411	336171
625	22446	336117
626	22478	336033
627	22511	335956
628	22543	335865
629	22575	335770
630	22605	335650
631	22638	335560
632	22671	335485
633	22703	335395
634	22738	335348
635	22771	335266
636	22805	335201
637	22840	335156
638	22873	335080
639	22906	335002
640	22951	335101
641	22988	335081
642	23023	335038
643	23057	334975
644	23095	334972
645	23129	334917
646	23163	334851
647	23197	334782
648	23230	334712
649	23260	334597
650	23294	334538
651	23326	334442
652	23358	334357
653	23392	334284
654	23424	334196
655	23453	334066
656	23483	333951
657	23517	333888
658	23547	333767
659	23581	333714
660	23612	333612
661	23644	333524
662	23677	333444
663	23708	333352
664	23739	333246
665	23770	333150
666	23803	333067
667	23837	333013
668	23869	332928
669	23901	332831
670	23933	332755
671	23965	332666
672	23999	332606
673	24033	332547
674	24063	332437
675	24096	332360
676	24130	332301
677	24162	332221
678	24196	332151
679	24227	332059
680	24261	332000
681	24294	331933
682	24326	331848
683	24359	331771
684	24393	331714
685	24443	331870
686	24473	331770
687	24507	331702
688	24541	331649
689	24574	331583
690	24607	331508
691	24645	331498
692	24676	331403
693	24707	331310
694	24741	331244
695	24772	331159
696	24807	331114
697	24839	331024
698	24872	330953
699	24904	330876
700	24936	330784
701	24967	330692
702	24998	330597
703	25031	330523
704	25067	330495
705	25098	330405
706	25130	330320
707	25162	330239
708	25192	330137
709	25225	330057
710	25256	329968
711	25286	329864
712	25317	329763
713	25350	329702
714	25383	329632
715	25416	329568
716	25453	329542
717	25484	329458
718	25515	329362
719	25548	329288
720	25580	329205
721	25610	329104
722	25643	329037
723	25675	328955
724	25704	328845
725	25734	328733
726	25767	328665
727	25802	328626
728	25834	328548
729	25865	328456
730	25896	328365
731	25928	328292
732	25962	328229
733	25993	328142
734	26029	328113
735	26064	328066
736	26098	328013
737	26131	327952
738	26163	327880
739	26196	327806
740	26231	327769
741	26262	327678
742	26294	327597
743	26325	327517
744	26356	327421
745	26388	327345
746	26421	327281
747	26455	327222
748	26488	327158
749	26519	327068
750	26548	326965
751	26584	326934
752	26618	326876
753	26650	326810
754	26684	326750
755	26717	326689
756	26750	326630
757	26785	326580
758	26818	326522
759	26851	326461
760	26882	326370
761	26912	326265
762	26944	326190
763	26978	326145
764	27010	326067
765	27042	325992
766	27076	325941
767	27110	325894
768	27142	325813
769	27174	325740
770	27206	325672
771	27240	325621
772	27274	325561
773	27305	325475
774	27336	325397
775	27367	325308
776	27398	325218
777	27430	325141
778	27462	325074
779	27494	325000
780	27525	324916
781	27557	324837
782	27592	324807
783	27624	324733
784	27663	324739
785	27697	324684
786	27730	324622
787	27761	324543
788	27795	324488
789	27827	324416
790	27859	324347
791	27893	324300
792	27927	324247
793	27958	324161
794	27991	324108
795	28025	324053
796	28060	324012
797	28095	323978
798	28127	323908
799	28159	323835
800	28192	323768
801	28222	323673
802	28255	323615
803	28287	323549
804	28317	323455
805	28349	323376
806	28380	323302
807	28413	323235
808	28445	323165
809	28476	323086
810	28510	323032
811	28540	322945
812	28573	322883
813	28606	322827
814	28637	322746
815	28671	322689
816	28704	322636
817	28735	322551
818	28768	322498
819	28802	322442
820	28834	322374
821	28867	322317
822	28898	322242
823	28932	322189
824	28965	322134
825	28998	322067
826	29028	321979
827	29060	321913
828	29092	321845
829	29125	321788
830	29156	321704
831	29192	321681
832	29224	321612
833	29257	321546
834	29289	321484
835	29320	321407
836	29352	321330
837	29385	321273
838	29421	321246
839	29454	321194
840	29486	321131
841	29521	321085
842	29553	321017
843	29585	320951
844	29616	320877
845	29647	320797
846	29682	320757
847	29713	320678
848	29743	320587
849	29775	320525
850	29806	320446
851	29836	320361
852	29868	320291
853	29900	320224
854	29932	320156
855	29963	320073
856	29995	320006
857	30027	319938
858	30059	319876
859	30088	319779
860	30124	319755
861	30154	319664
862	30185	319592
863	30219	319540
864	30250	319466
865	30283	319406
866	30314	319334
867	30347	319283
868	30381	319230
869	30412	319156
870	30446	319113
871	30478	319044
872	30509	318971
873	30543	318922
874	30574	318843
875	30605	318768
876	30636	318698
877	30670	318650
878	30706	318627
879	30738	318559
880	30772	318520
881	30806	318471
882	30837	318401
883	30870	318344
884	30903	318291
885	30934	318214
886	30965	318141
887	30998	318081
888	31034	318060
889	31068	318013
890	31099	317937
891	31130	317864
892	31160	317785
893	31195	317751
894	31229	317704
895	31262	317645
896	31291	317559
897	31324	317502
898	31356	317434
899	31387	317364
900	31419	317293
901	31451	317236
902	31482	317164
903	31515	317104
904	31546	317033
905	31580	316991
906	31613	316937
907	31644	316862
908	31676	316795
909	31707	316722
910	31739	316662
911	31772	316610
912	31805	316560
913	31837	316490
914	31868	316419
915	31901	316365
916	31933	316304
917	31964	316231
918	31997	316178
919	32031	316134
920	32065	316096
921	32099	316051
922	32132	315999
923	32166	315953
924	32198	315896
925	32236	315891
926	32269	315840
927	32302	315785
928	32334	315725
929	32367	315667
930	32400	315617
931	32431	315547
932	32464	315489
933	32494	315411
934	32527	315363
935	32559	315299
936	32589	315220
937	32623	315173
938	32653	315096
939	32685	315034
940	32717	314966
941	32745	314875
942	32780	314838
943	32812	314777
944	32841	314691
945	32873	314625
946	32905	314566
947	32938	314512
948	32969	314444
949	33004	314411
950	33035	314339
951	33069	314297
952	33102	314246
953	33132	314170
954	33164	314110
955	33195	314034
956	33227	313978
957	33263	313952
958	33294	313883
959	33324	313802
960	33357	313752
961	33389	313698
962	33421	313633
963	33454	313583
964	33485	313518
965	33517	313453
966	33548	313386
967	33580	313328
968	33613	313278
969	33646	313226
970	33680	313179
971	33712	313123
972	33752	313135
973	33784	313075
974	33814	313001
975	33872	313179
976	33921	313277
977	33961	313293
978	34002	313316
979	34047	313380
980	34092	313438
981	34135	313480
982	34177	313509
983	34223	313573
984	34261	313572
985	34304	313612
986	34347	313654
987	34393	313716
988	34428	313686
989	34458	313606
990	34490	313546
991	34521	313481
992	34553	313421
993	34582	313334
994	34613	313258
995	34644	313195
996	34675	313120
997	34706	313056
998	34738	312997
999	34772	312955
1000	34803	312884
1001	34833	312804
1002	34866	312751
1003	34898	312693
1004	34929	312629
1005	34960	312562
1006	34992	312503
1007	35034	312530
1008	35065	312462
1009	35097	312404
1010	35134	312387
1011	35168	312345
1012	35199	312277
1013	35231	312220
1014	35267	312192
1015	35299	312138
1016	35332	312083
1017	35362	312005
1018	35392	311936
1019	35423	311863
1020	35456	311814
1021	35488	311757
1022	35520	311697
1023	35552	311636
1024	35584	311576
1025	35616	311523
1026	35649	311470
1027	35681	311415
1028	35714	311365
1029	35749	311330
1030	35780	311266
1031	35811	311197
1032	35846	311165
1033	35877	311100
1034	35909	311042
1035	35939	310966
1036	35971	310906
1037	36007	310882
1038	36040	310833
1039	36074	310796
1040	36108	310751
1041	36142	310714
1042	36174	310655
1043	36206	310601
1044	36238	310543
1045	36270	310485
1046	36301	310413
1047	36332	310349
1048	36367	310319
1049	36402	310286
1050	36434	310232
1051	36467	310184
1052	36500	310132
1053	36531	310065
1054	36563	310011
1055	36596	309959
1056	36630	309917
1057	36662	309865
1058	36693	309795
1059	36726	309752
1060	36760	309711
1061	36798	309700
1062	36829	309641
1063	36863	309596
1064	36896	309552
1065	36926	309479
1066	36957	309413
1067	36989	309358
1068	37025	309334
1069	37058	309278
1070	37090	309227
1071	37122	309170
1072	37153	309106
1073	37184	309041
1074	37217	308995
1075	37250	308940
1076	37282	308891
1077	37316	308850
1078	37349	308795
1079	37381	308742
1080	37410	308660
1081	37442	308607
1082	37474	308553
1083	37507	308501
1084	37538	308436
1085	37570	308384
1086	37603	308332
1087	37642	308333
1088	37680	308330
1089	37718	308324
1090	37759	308339
1091	37795	308320
1092	37828	308267
1093	37860	308214
1094	37893	308168
1095	37923	308094
1096	37958	308058
1097	37988	307989
1098	38017	307912
1099	38047	307838
1100	38077	307769
1101	38109	307711
1102	38140	307648
1103	38172	307596
1104	38204	307534
1105	38234	307466
1106	38266	307412
1107	38301	307376
1108	38339	307373
1109	38370	307306
1110	38401	307245
1111	38432	307187
1112	38466	307140
1113	38498	307088
1114	38529	307028
1115	38562	306981
1116	38596	306941
1117	38628	306889
1118	38660	306831
1119	38691	306768
1120	38725	306730
1121	38756	306670
1122	38787	306606
1123	38819	306547
1124	38849	306475
1125	38882	306431
1126	38913	306374
1127	38945	306317
1128	38979	306275
1129	39014	306242
1130	39047	306198
1131	39076	306125
1132	39109	306075
1133	39139	306009
1134	39171	305948
1135	39203	305893
1136	39234	305836
1137	39265	305772
1138	39297	305719
1139	39330	305677
1140	39363	305629
1141	39396	305580
1142	39429	305532
1143	39460	305475
1144	39489	305400
1145	39520	305334
1146	39550	305266
1147	39581	305207
1148	39611	305133
1149	39640	305061
1150	39672	305007
1151	39703	304942
1152	39736	304897
1153	39768	304848
1154	39799	304787
1155	39837	304777
1156	39870	304730
1157	39901	304674
1158	39933	304614
1159	39965	304568
1160	40000	304533
1161	40033	304487
1162	40064	304428
1163	40094	304361
1164	40128	304323
1165	40158	304255
1166	40189	304196
1167	40222	304145
1168	40253	304085
1169	40284	304029
1170	40315	303967
1171	40348	303918
1172	40381	303878
1173	40411	303811
1174	40444	303767
1175	40477	303715
1176	40505	303639
1177	40539	303596
1178	40570	303536
1179	40602	303487
1180	40632	303417
1181	40662	303355
1182	40695	303304
1183	40730	303275
1184	40774	303316
1185	40807	303266
1186	40850	303296
1187	40881	303241
1188	40922	303251
1189	40958	303229
1190	40992	303194
1191	41022	303129
1192	41058	303104
1193	41088	303034
1194	41118	302969
1195	41148	302903
1196	41180	302852
1197	41215	302819
1198	41249	302783
1199	41281	302734
1200	41313	302676
1201	41348	302648
1202	41384	302624
1203	41418	302588
1204	41450	302536
1205	41480	302473
1206	41512	302418
1207	41544	302365
1208	41575	302307
1209	41606	302250
1210	41640	302210
1211	41670	302144
1212	41703	302099
1213	41735	302048
1214	41768	302008
1215	41800	301956
1216	41829	301883
1217	41862	301833
1218	41892	301773
1219	41922	301706
1220	41954	301652
1221	41988	301615
1222	42021	301569
1223	42053	301519
1224	42085	301473
1225	42120	301438
1226	42150	301374
1227	42181	301312
1228	42216	301283
1229	42247	301227
1230	42277	301164
1231	42308	301105
1232	42341	301060
1233	42375	301021
1234	42406	300969
1235	42437	300911
1236	42470	300867
1237	42500	300802
1238	42531	300741
1239	42564	300694
1240	42597	300653
1241	42633	300628
1242	42665	300580
1243	42696	300523
1244	42728	300472
1245	42760	300421
1246	42793	300375
1247	42825	300325
1248	42855	300264
1249	42881	300169
1250	42914	300126
1251	42945	300072
1252	42978	300026
1253	43010	299975
1254	43041	299919
1255	43073	299867
1256	43105	299818
1257	43136	299759
1258	43166	299697
1259	43197	299636
1260	43231	299606
1261	43269	299598
1262	43308	299593
1263	43341	299546
1264	43372	299494
1265	43404	299442
1266	43435	299388
1267	43468	299343
1268	43500	299290
1269	43531	299236
1270	43564	299194
1271	43596	299146
1272	43628	299092
1273	43662	299056
1274	43695	299017
1275	43740	299052
1276	43787	299104
1277	43822	299079
1278	43863	299090
1279	43905	299107
1280	43943	299093
1281	43980	299078
1282	44014	299044
1283	44052	299032
1284	44092	299038
1285	44126	299003
1286	44168	299020
1287	44213	299057
1288	44249	299035
1289	44282	298992
1290	44314	298946
1291	44348	298902
1292	44381	298863
1293	44416	298832
1294	44449	298786
1295	44482	298747
1296	44515	298700
1297	44547	298651
1298	44579	298606
1299	44609	298540
1300	44642	298495
1301	44674	298447
1302	44707	298403
1303	44739	298357
1304	44772	298310
1305	44803	298253
1306	44834	298196
1307	44864	298134
1308	44898	298098
1309	44928	298038
1310	44963	298005
1311	44990	297927
1312	45022	297876
1313	45056	297841
1314	45096	297842
1315	45130	297803
1316	45164	297767
1317	45198	297736
1318	45242	297765
1319	45277	297734
1320	45322	297770
1321	45360	297757
1322	45401	297772
1323	45432	297712
1324	45468	297691
1325	45499	297633
1326	45530	297579
1327	45562	297529
1328	45594	297479
1329	45625	297423
1330	45657	297375
1331	45691	297334
1332	45723	297285
1333	45753	297228
1334	45789	297200
1335	45818	297136
1336	45848	297072
1337	45882	297035
1338	45915	296991
1339	45955	296997
1340	45986	296938
1341	46016	296875
1342	46048	296830
1343	46080	296783
1344	46112	296733
1345	46145	296691
1346	46175	296628
1347	46210	296595
1348	46248	296585
1349	46280	296538
1350	46314	296503
1351	46347	296461
1352	46383	296436
1353	46415	296387
1354	46447	296335
1355	46475	296264
1356	46508	296223
1357	46539	296168
1358	46573	296133
1359	46605	296082
1360	46633	296011
1361	46665	295960
1362	46696	295901
1363	46728	295855
1364	46759	295802
1365	46794	295768
1366	46826	295724
1367	46860	295686
1368	46892	295638
1369	46924	295592
1370	46957	295548
1371	46988	295495
1372	47023	295465
1373	47056	295419
1374	47092	295399
1375	47124	295349
1376	47158	295312
1377	47192	295281
1378	47224	295232
1379	47257	295186
1380	47288	295133
1381	47319	295082
1382	47353	295042
1383	47385	294997
1384	47419	294956
1385	47451	294912
1386	47485	294872
1387	47517	294827
1388	47546	294760
1389	47579	294721
1390	47614	294690
1391	47649	294657
1392	47683	294622
1393	47715	294575
1394	47748	294533
1395	47780	294489
1396	47815	294456
1397	47844	294391
1398	47876	294345
1399	47906	294282
1400	47941	294251
1401	47971	294194
1402	48004	294152
1403	48033	294087
1404	48068	294056
1405	48101	294013
1406	48133	293965
1407	48164	293915
1408	48196	293868
1409	48228	293815
1410	48258	293756
1411	48290	293708
1412	48322	293662
1413	48356	293627
1414	48387	293572
1415	48420	293531
1416	48456	293511
1417	48489	293466
1418	48520	293415
1419	48553	293374
1420	48586	293333
1421	48616	293270
1422	48647	293218
1423	48679	293171
1424	48712	293130
1425	48744	293082
1426	48779	293054
1427	48812	293013
1428	48846	292975
1429	48878	292928
1430	48911	292889
1431	48942	292836
1432	48982	292837
1433	49016	292799
1434	49047	292748
1435	49083	292724
1436	49123	292721
1437	49153	292666
1438	49185	292617
1439	49222	292602
1440	49259	292581
1441	49293	292547
1442	49323	292490
1443	49356	292447
1444	49392	292422
1445	49424	292379
1446	49457	292336
1447	49488	292285
1448	49520	292233
1449	49552	292186
1450	49585	292145
1451	49615	292090
1452	49649	292052
1453	49684	292021
1454	49717	291985
1455	49751	291949
1456	49784	291904
1457	49816	291859
1458	49849	291816
1459	49882	291779
1460	49915	291737
1461	49950	291709
1462	49982	291663
1463	50015	291622
1464	50046	291568
1465	50077	291517
1466	50108	291464
1467	50141	291421
1468	50173	291375
1469	50208	291346
1470	50240	291299
1471	50272	291251
1472	50306	291217
1473	50339	291174
1474	50369	291121
1475	50399	291061
1476	50431	291015
1477	50461	290956
1478	50499	290943
1479	50530	290891
1480	50562	290846
1481	50595	290802
1482	50629	290768
1483	50660	290715
1484	50691	290668
1485	50724	290625
1486	50759	290595
1487	50791	290547
1488	50825	290512
1489	50860	290482
1490	50892	290436
1491	50927	290410
1492	50962	290377
1493	50992	290324
1494	51025	290284
1495	51055	290226
1496	51087	290175
1497	51117	290119
1498	51150	290081
1499	51181	290027
1500	51212	289974
1501	51244	289929
1502	51282	289918
1503	51318	289893
1504	51355	289877
1505	51385	289818
1506	51416	289766
1507	51452	289742
1508	51485	289706
1509	51519	289669
1510	51551	289621
1511	51583	289579
1512	51617	289543
1513	51653	289519
1514	51685	289474
1515	51718	289429
1516	51750	289387
1517	51782	289343
1518	51814	289296
1519	51847	289254
1520	51883	289231
1521	51915	289187
1522	51961	289218
1523	52006	289245
1524	52056	289295
1525	52099	289311
1526	52131	289267
1527	52164	289226
1528	52201	289209
1529	52235	289171
1530	52269	289135
1531	52299	289082
1532	52334	289050
1533	52366	289006
1534	52400	288970
1535	52432	288922
1536	52466	288888
1537	52497	288837
1538	52528	288789
1539	52561	288744
1540	52594	288704
1541	52628	288670
1542	52662	288639
1543	52697	288610
1544	52731	288571
1545	52765	288539
1546	52808	288551
1547	52847	288543
1548	52878	288495
1549	52915	288475
1550	52949	288439
1551	52983	288404
1552	53016	288367
1553	53049	288322
1554	53081	288276
1555	53111	288222
1556	53146	288190
1557	53177	288143
1558	53215	288129
1559	53258	288144
1560	53295	288120
1561	53332	288103
1562	53373	288109
1563	53425	288169
1564	53472	288204
1565	53504	288160
1566	53545	288163
1567	53581	288135
1568	53613	288093
1569	53648	288062
1570	53682	288029
1571	53715	287983
1572	53748	287943
1573	53779	287894
1574	53810	287846
1575	53843	287800
1576	53875	287754
1577	53910	287727
1578	53943	287688
1579	53976	287644
1580	54009	287607
1581	54041	287559
1582	54074	287521
1583	54107	287481
1584	54138	287429
1585	54170	287383
1586	54204	287349
1587	54236	287303
1588	54269	287260
1589	54303	287227
1590	54337	287195
1591	54369	287149
1592	54405	287121
1593	54439	287088
1594	54475	287062
1595	54509	287028
1596	54544	286999
1597	54577	286957
1598	54613	286936
1599	54650	286916
1600	54680	286859
1601	54712	286811
1602	54748	286791
1603	54781	286750
1604	54816	286717
1605	54850	286684
1606	54881	286635
1607	54913	286588
1608	54948	286559
1609	54982	286525
1610	55014	286479
1611	55046	286432
1612	55086	286426
1613	55118	286383
1614	55149	286330
1615	55182	286291
1616	55216	286258
1617	55249	286216
1618	55283	286182
1619	55317	286146
1620	55349	286104
1621	55381	286057
1622	55413	286011
1623	55446	285974
1624	55481	285942
1625	55519	285929
1626	55555	285901
1627	55589	285871
1628	55622	285830
1629	55657	285801
1630	55693	285776
1631	55726	285735
1632	55761	285703
1633	55791	285650
1634	55823	285606
1635	55855	285560
1636	55889	285524
1637	55922	285486
1638	55953	285435
1639	55983	285377
1640	56016	285340
1641	56052	285312
1642	56088	285288
1643	56122	285255
1644	56156	285222
1645	56190	285186
1646	56222	285139
1647	56255	285100
1648	56288	285061
1649	56322	285027
1650	56356	284993
1651	56390	284956
1652	56426	284929
1653	56459	284889
1654	56490	284841
1655	56524	284809
1656	56557	284767
1657	56596	284759
1658	56633	284737
1659	56670	284717
1660	56702	284673
1661	56733	284623
1662	56767	284590
1663	56799	284545
1664	56833	284511
1665	56866	284470
1666	56903	284447
