iter	Logloss
1513	0.2628584067
1514	0.262856556
1515	0.2628541293
1516	0.2628515699
1517	0.2628500628
1518	0.2628471455
1519	0.2628448366
1520	0.2628407507
1521	0.2628382645
1522	0.262836156
1523	0.2628332395
1524	0.2628302218
1525	0.2628279267
1526	0.2628247368
1527	0.2628226947
1528	0.262820078
1529	0.262818122
1530	0.2628159626
1531	0.262813648
1532	0.262811614
1533	0.2628081482
1534	0.2628064388
1535	0.2628045226
1536	0.262801094
1537	0.2627995831
1538	0.2627979935
1539	0.2627963602
1540	0.2627935785
1541	0.2627916909
1542	0.2627887691
1543	0.262787049
1544	0.2627841814
1545	0.2627806334
1546	0.2627777159
1547	0.2627750203
1548	0.26277316
1549	0.2627702749
1550	0.2627673978
1551	0.2627644847
1552	0.262762479
1553	0.2627594128
1554	0.2627575453
1555	0.2627553493
1556	0.2627525085
1557	0.2627506344
1558	0.262747509
1559	0.2627445739
1560	0.2627417701
1561	0.2627395252
1562	0.2627373922
1563	0.2627361716
1564	0.262734438
1565	0.2627321112
1566	0.2627292799
1567	0.2627272698
1568	0.2627246488
1569	0.2627218439
1570	0.2627188689
1571	0.2627159566
1572	0.262713668
1573	0.2627122526
1574	0.2627099878
1575	0.2627075788
1576	0.2627052784
1577	0.2627037574
1578	0.2627017342
1579	0.2626991119
1580	0.2626968755
1581	0.2626945748
1582	0.2626926516
1583	0.2626902239
1584	0.2626882278
1585	0.2626859687
1586	0.2626835199
1587	0.2626812878
1588	0.2626793043
1589	0.2626773034
1590	0.262675117
1591	0.2626732257
1592	0.2626704338
1593	0.2626675767
1594	0.2626653173
1595	0.2626620274
1596	0.2626588136
1597	0.2626567049
1598	0.2626541987
1599	0.262652111
1600	0.2626503465
1601	0.2626485535
1602	0.2626456633
1603	0.2626433443
1604	0.2626401566
1605	0.2626376735
1606	0.2626344468
1607	0.2626332122
1608	0.2626312293
1609	0.2626290306
1610	0.2626261218
1611	0.2626231957
1612	0.2626202598
1613	0.2626186627
1614	0.2626167212
1615	0.2626145168
1616	0.2626107223
1617	0.2626077634
1618	0.2626053187
1619	0.2626023463
1620	0.2626007307
1621	0.2625982179
1622	0.2625955237
1623	0.2625936761
1624	0.2625917795
1625	0.2625889758
1626	0.2625861379
1627	0.2625836708
1628	0.2625806988
1629	0.2625780609
1630	0.2625757879
1631	0.2625729435
1632	0.2625709385
1633	0.2625690734
1634	0.2625668509
1635	0.2625643374
1636	0.2625616369
1637	0.2625594084
1638	0.2625566823
1639	0.2625547807
1640	0.2625519601
1641	0.2625492246
1642	0.2625461835
1643	0.2625433389
1644	0.262540812
1645	0.262538457
1646	0.2625359664
1647	0.262533461
1648	0.2625311412
1649	0.262528082
1650	0.2625261352
1651	0.262524039
1652	0.2625207669
1653	0.2625179628
1654	0.2625161927
1655	0.2625131622
1656	0.2625106347
1657	0.2625081346
1658	0.2625056272
1659	0.262503282
1660	0.2625006191
1661	0.2624987226
1662	0.2624961142
1663	0.2624936545
1664	0.2624911863
1665	0.2624882737
1666	0.2624868314
1667	0.2624840495
1668	0.2624822922
1669	0.2624797301
1670	0.2624775345
1671	0.2624755156
1672	0.2624734145
1673	0.2624705601
1674	0.2624676747
1675	0.2624649764
1676	0.2624625722
1677	0.2624605158
1678	0.2624585365
1679	0.2624569278
1680	0.2624551402
1681	0.26245243
1682	0.2624505559
1683	0.2624475415
1684	0.2624447967
1685	0.2624423416
1686	0.2624396762
1687	0.2624373173
1688	0.2624350643
1689	0.2624319529
1690	0.262429331
1691	0.2624262956
1692	0.2624236561
1693	0.2624219053
1694	0.2624190061
1695	0.2624161983
1696	0.2624147382
1697	0.2624123062
1698	0.2624111406
1699	0.2624081957
1700	0.2624046812
1701	0.2624021584
1702	0.2623997432
1703	0.2623978514
1704	0.2623954105
1705	0.2623937314
1706	0.2623915484
1707	0.2623898024
1708	0.2623869144
1709	0.2623840828
1710	0.2623819685
1711	0.2623811566
1712	0.2623784791
1713	0.262375953
1714	0.262374242
1715	0.2623728028
1716	0.2623705654
1717	0.2623678579
1718	0.262365059
1719	0.2623631723
1720	0.2623616835
1721	0.2623598052
1722	0.2623578122
1723	0.2623567144
1724	0.2623543588
1725	0.2623508863
1726	0.2623488672
1727	0.2623460719
1728	0.2623437083
1729	0.262340402
1730	0.2623379336
1731	0.2623359422
1732	0.2623334702
1733	0.2623314479
1734	0.2623291106
1735	0.2623271916
1736	0.262324056
1737	0.2623216831
1738	0.2623182102
1739	0.262315714
1740	0.2623138814
1741	0.2623117904
1742	0.2623095805
1743	0.2623070847
1744	0.2623054329
1745	0.2623035908
1746	0.262300778
1747	0.2622977478
1748	0.2622962698
1749	0.2622945409
1750	0.2622923088
1751	0.2622902315
1752	0.2622874509
1753	0.2622849781
1754	0.2622820983
1755	0.2622794124
1756	0.262277298
1757	0.262275111
1758	0.2622736352
1759	0.2622713636
1760	0.2622687915
1761	0.2622658691
1762	0.2622638859
1763	0.2622620082
1764	0.2622594179
1765	0.2622568961
1766	0.2622559841
1767	0.262253447
1768	0.2622516002
1769	0.2622504352
1770	0.2622480547
1771	0.2622463774
1772	0.2622437716
1773	0.2622420301
1774	0.2622398528
1775	0.2622372304
1776	0.2622348808
1777	0.2622314289
1778	0.26222974
1779	0.2622271409
1780	0.2622249887
1781	0.2622226712
1782	0.2622210007
1783	0.2622190049
1784	0.262216573
1785	0.2622153112
1786	0.2622125985
1787	0.262209981
1788	0.2622078441
1789	0.2622054986
1790	0.2622031392
1791	0.2622018192
1792	0.2621992578
1793	0.2621974472
1794	0.2621953875
1795	0.2621942351
1796	0.2621928336
1797	0.2621906238
1798	0.2621881194
1799	0.2621861684
1800	0.2621843546
1801	0.2621818546
1802	0.2621788368
1803	0.2621749723
1804	0.2621728261
1805	0.2621713156
1806	0.262168679
1807	0.2621662968
1808	0.2621635111
1809	0.2621618212
1810	0.2621593805
1811	0.2621575418
1812	0.2621563708
1813	0.2621542029
1814	0.2621517682
1815	0.2621497349
1816	0.262147368
1817	0.2621444872
1818	0.2621427266
1819	0.2621404721
1820	0.2621386237
1821	0.262136342
1822	0.2621337701
1823	0.2621325315
1824	0.2621307039
1825	0.2621286117
1826	0.2621266792
1827	0.2621249643
1828	0.2621219152
1829	0.2621194374
1830	0.2621173688
1831	0.2621146247
1832	0.2621124289
1833	0.262110505
1834	0.2621087401
1835	0.2621072113
1836	0.2621046109
1837	0.2621021252
1838	0.2620999977
1839	0.2620972471
1840	0.2620954284
1841	0.2620931281
1842	0.2620913766
1843	0.2620889272
1844	0.2620874114
1845	0.2620860595
1846	0.2620833826
1847	0.2620810401
1848	0.262078994
1849	0.2620765979
1850	0.2620752234
1851	0.2620717516
1852	0.2620700499
1853	0.2620686838
1854	0.2620667258
1855	0.2620641917
1856	0.2620618416
1857	0.2620591779
1858	0.2620574305
1859	0.2620555421
1860	0.2620532459
1861	0.2620509958
1862	0.2620500206
1863	0.2620479875
1864	0.2620457365
1865	0.2620428879
1866	0.2620402333
1867	0.2620380513
1868	0.2620361226
1869	0.2620344259
1870	0.2620317622
1871	0.2620294617
1872	0.2620278487
1873	0.2620257841
1874	0.2620239006
1875	0.2620215774
1876	0.262019299
1877	0.2620172402
1878	0.262016142
1879	0.2620137643
1880	0.2620121033
1881	0.2620096806
1882	0.2620090833
1883	0.2620069095
1884	0.2620048908
1885	0.2620035114
1886	0.2620014253
1887	0.2619994923
1888	0.2619975238
1889	0.2619954004
1890	0.2619940127
1891	0.2619912464
1892	0.2619894987
1893	0.2619880361
1894	0.2619851348
1895	0.2619840685
1896	0.2619819139
1897	0.2619789492
1898	0.2619764725
1899	0.2619748166
1900	0.2619728067
1901	0.2619712142
1902	0.2619694716
1903	0.2619681016
1904	0.261965665
1905	0.2619633829
1906	0.261959774
1907	0.2619588116
1908	0.2619563159
1909	0.2619552774
1910	0.2619524426
1911	0.2619506005
1912	0.2619482269
1913	0.2619457183
1914	0.2619434547
1915	0.2619406689
1916	0.2619385273
1917	0.2619354866
1918	0.2619336534
1919	0.2619314214
1920	0.2619292727
1921	0.2619272897
1922	0.2619254659
1923	0.2619226067
1924	0.2619204346
1925	0.2619180347
1926	0.2619157615
1927	0.2619135786
1928	0.2619115814
1929	0.2619104223
1930	0.2619084307
1931	0.2619063585
1932	0.2619047073
1933	0.2619037952
1934	0.2619018119
1935	0.2618994841
1936	0.2618973749
1937	0.261895174
1938	0.2618927286
1939	0.2618900931
1940	0.2618881691
1941	0.261885787
1942	0.2618827017
1943	0.2618802335
1944	0.2618775448
1945	0.2618753029
1946	0.2618739279
1947	0.2618714886
1948	0.2618697147
1949	0.2618679632
1950	0.2618658811
1951	0.2618635027
1952	0.2618620094
1953	0.2618602503
1954	0.2618588843
1955	0.2618564658
1956	0.2618535625
1957	0.2618509425
1958	0.2618488512
1959	0.2618471088
1960	0.2618449904
1961	0.2618434715
1962	0.2618418133
1963	0.2618388754
1964	0.2618367566
1965	0.2618351182
1966	0.2618329457
1967	0.2618308949
1968	0.2618285404
1969	0.2618259591
1970	0.2618235082
1971	0.2618211492
1972	0.2618194202
1973	0.2618172694
1974	0.2618145923
1975	0.2618128141
1976	0.2618107634
1977	0.2618089121
1978	0.2618061701
1979	0.2618040965
1980	0.2618006344
1981	0.2617995445
1982	0.2617973619
1983	0.2617953309
1984	0.2617940495
1985	0.2617934191
1986	0.2617911326
1987	0.261789576
1988	0.2617879565
1989	0.2617859196
1990	0.2617841945
1991	0.2617822207
1992	0.2617800521
1993	0.2617779291
1994	0.2617763154
1995	0.2617745778
1996	0.2617733586
1997	0.2617716372
1998	0.2617688467
1999	0.2617670587
2000	0.2617652756
2001	0.2617630565
2002	0.2617606288
2003	0.2617584741
2004	0.261756115
2005	0.2617540104
2006	0.261752414
2007	0.2617506753
2008	0.2617486426
2009	0.2617458933
2010	0.2617446274
2011	0.2617427291
2012	0.2617400929
2013	0.2617386421
2014	0.2617361377
2015	0.261734463
2016	0.2617336191
2017	0.2617321086
2018	0.2617295997
2019	0.2617282156
2020	0.261726087
2021	0.2617243806
2022	0.2617219493
2023	0.2617197259
2024	0.2617178705
2025	0.2617145829
2026	0.2617115685
2027	0.261709708
2028	0.2617081972
2029	0.2617072358
2030	0.2617047957
2031	0.2617024228
2032	0.2617001626
2033	0.2616985149
2034	0.2616970089
2035	0.2616946731
2036	0.2616927955
2037	0.2616907492
2038	0.2616888939
2039	0.2616872269
2040	0.2616854259
2041	0.2616828443
2042	0.2616810383
2043	0.2616785301
2044	0.2616762078
2045	0.2616745285
2046	0.2616728237
2047	0.2616706413
2048	0.2616688405
2049	0.2616663272
2050	0.2616644352
2051	0.2616628469
2052	0.261660233
2053	0.2616576634
2054	0.2616557022
2055	0.2616527123
2056	0.2616496737
2057	0.2616485944
2058	0.2616469071
2059	0.2616449928
2060	0.2616436589
2061	0.2616415315
2062	0.2616396581
2063	0.261637669
2064	0.2616353583
2065	0.2616336202
2066	0.2616318602
2067	0.2616290365
2068	0.2616277985
2069	0.261626201
2070	0.2616237629
2071	0.261621947
2072	0.2616201643
2073	0.2616182428
2074	0.2616153575
2075	0.2616137558
2076	0.2616121477
2077	0.2616100887
2078	0.2616080468
2079	0.2616059011
2080	0.2616045212
2081	0.261602481
2082	0.2616014244
2083	0.2616000221
2084	0.2615987474
2085	0.261596865
2086	0.2615954374
2087	0.2615932092
2088	0.2615903013
2089	0.2615887642
2090	0.2615867024
2091	0.2615839361
2092	0.2615817631
2093	0.2615802478
2094	0.2615788041
2095	0.2615765521
2096	0.261575595
2097	0.2615733265
2098	0.2615708182
2099	0.2615679332
2100	0.2615660688
2101	0.2615634055
2102	0.2615599444
2103	0.2615580255
2104	0.2615570721
2105	0.261555107
2106	0.2615533605
2107	0.2615500308
2108	0.2615479571
2109	0.2615467005
2110	0.2615441729
2111	0.2615422673
2112	0.2615399533
2113	0.2615378339
2114	0.2615353714
2115	0.2615335068
2116	0.2615313155
2117	0.2615296869
2118	0.2615270769
2119	0.2615247861
2120	0.2615233377
2121	0.2615208062
2122	0.2615192362
2123	0.2615173351
2124	0.2615158346
2125	0.2615135039
2126	0.261511077
2127	0.2615094103
2128	0.2615073601
2129	0.2615054135
2130	0.2615045288
2131	0.2615025103
2132	0.2615005364
2133	0.2614985986
2134	0.2614969929
2135	0.2614947787
2136	0.2614929682
2137	0.2614903941
2138	0.2614881519
2139	0.2614873674
2140	0.2614854902
2141	0.2614838251
2142	0.2614820655
2143	0.2614796638
2144	0.2614783384
2145	0.2614764964
2146	0.2614750312
2147	0.2614724272
2148	0.261470849
2149	0.2614691983
2150	0.2614664663
2151	0.2614655545
2152	0.2614640029
2153	0.2614623334
2154	0.261459402
2155	0.2614568439
2156	0.2614548522
2157	0.2614524118
2158	0.2614503744
2159	0.2614486639
2160	0.2614466996
2161	0.2614459284
2162	0.261444976
2163	0.2614426637
2164	0.2614408274
2165	0.2614393571
2166	0.2614376968
2167	0.2614350018
2168	0.2614327504
2169	0.2614300417
2170	0.2614276009
2171	0.2614265762
2172	0.2614246208
2173	0.2614225705
2174	0.2614208456
2175	0.2614187088
2176	0.2614161964
2177	0.2614149592
2178	0.2614135029
2179	0.261410609
2180	0.2614086038
2181	0.2614064945
2182	0.261404849
2183	0.2614016963
2184	0.2613996819
2185	0.2613972408
2186	0.261395916
2187	0.2613945734
2188	0.2613932538
2189	0.2613904634
2190	0.2613891296
2191	0.2613872422
2192	0.2613853368
2193	0.2613823785
2194	0.2613808638
2195	0.2613788005
2196	0.261376341
2197	0.2613741679
2198	0.2613722092
2199	0.2613701451
2200	0.2613676544
2201	0.2613658142
2202	0.2613645801
2203	0.2613627931
2204	0.2613605833
2205	0.2613580213
2206	0.2613560936
2207	0.2613537385
2208	0.2613513253
2209	0.2613502505
2210	0.2613480683
2211	0.2613460419
2212	0.2613426571
2213	0.2613411375
2214	0.2613382739
2215	0.2613366403
2216	0.2613351342
2217	0.2613331571
2218	0.2613314191
2219	0.2613291096
2220	0.261327553
2221	0.261325493
2222	0.2613232156
2223	0.2613219862
2224	0.2613200722
2225	0.2613190835
2226	0.2613179532
2227	0.2613159832
2228	0.2613138235
2229	0.261311718
2230	0.2613098761
2231	0.2613078287
2232	0.2613063628
2233	0.2613043577
2234	0.2613021793
2235	0.2613004641
2236	0.2612990241
2237	0.2612970459
2238	0.2612946056
2239	0.2612938027
2240	0.2612922964
2241	0.261290692
2242	0.2612881601
2243	0.2612868536
2244	0.261285451
2245	0.2612836453
2246	0.26128091
2247	0.2612782112
2248	0.2612776215
2249	0.2612749951
2250	0.2612733935
2251	0.2612711262
2252	0.2612685404
2253	0.2612668845
2254	0.2612648435
2255	0.2612621783
2256	0.2612593573
2257	0.2612579326
2258	0.2612547029
2259	0.2612527566
2260	0.2612507122
2261	0.2612485255
2262	0.2612473909
2263	0.261246159
2264	0.2612440999
2265	0.2612429806
2266	0.2612402385
2267	0.2612393133
2268	0.261237726
2269	0.2612356297
2270	0.2612339105
2271	0.2612320136
2272	0.2612298582
2273	0.2612278302
2274	0.2612254803
2275	0.2612228718
2276	0.2612204712
2277	0.2612175946
2278	0.2612160067
2279	0.26121304
2280	0.2612111756
2281	0.2612092109
2282	0.2612074819
2283	0.2612053721
2284	0.261203422
2285	0.2612020244
2286	0.2611997468
2287	0.2611978248
2288	0.2611955971
2289	0.2611933642
2290	0.2611900626
2291	0.2611880576
2292	0.2611857258
2293	0.2611832257
2294	0.261180394
2295	0.2611786518
2296	0.2611775084
2297	0.2611761377
2298	0.2611740417
2299	0.2611725312
2300	0.2611703573
2301	0.2611680125
2302	0.2611655212
2303	0.2611635941
2304	0.2611619279
2305	0.2611600175
2306	0.2611575448
2307	0.2611561521
2308	0.2611548146
2309	0.2611532632
2310	0.2611517292
2311	0.2611492216
2312	0.2611462909
2313	0.2611443666
2314	0.2611427512
2315	0.2611404104
2316	0.261138392
2317	0.261137135
2318	0.2611339322
2319	0.2611319357
2320	0.2611299441
2321	0.2611286106
2322	0.2611263106
2323	0.2611243556
2324	0.2611227314
2325	0.2611211617
2326	0.2611196925
2327	0.2611179098
2328	0.261115708
2329	0.2611132894
2330	0.261111805
2331	0.2611109202
2332	0.2611092642
2333	0.2611075031
2334	0.2611046943
2335	0.2611012478
2336	0.2610987752
2337	0.2610970555
2338	0.2610952052
2339	0.2610938259
2340	0.2610925986
2341	0.2610907661
2342	0.2610883803
2343	0.2610861634
2344	0.26108379
2345	0.2610819928
2346	0.2610801012
2347	0.2610780058
2348	0.2610757648
2349	0.2610732127
2350	0.2610713991
2351	0.2610694297
2352	0.2610680462
2353	0.2610663628
2354	0.2610642473
2355	0.2610621917
2356	0.2610607942
2357	0.2610583812
2358	0.2610569488
2359	0.2610543985
2360	0.2610527289
2361	0.26105061
2362	0.2610489997
2363	0.2610466295
2364	0.2610448441
2365	0.2610427631
2366	0.2610406857
2367	0.2610387663
2368	0.2610368332
2369	0.26103461
2370	0.2610316039
2371	0.2610297885
2372	0.2610281958
2373	0.2610264036
2374	0.2610242672
2375	0.2610230279
2376	0.2610213446
2377	0.2610189933
2378	0.2610163491
2379	0.261013813
2380	0.2610126833
2381	0.2610102562
2382	0.2610082877
2383	0.2610057147
2384	0.2610029432
2385	0.2610009693
2386	0.2609987244
2387	0.2609968697
2388	0.2609949281
2389	0.2609928683
2390	0.260990182
2391	0.2609873159
2392	0.2609850206
2393	0.2609829204
2394	0.2609802294
2395	0.2609778342
2396	0.2609764636
2397	0.2609738273
2398	0.2609710239
2399	0.2609684695
2400	0.2609665865
2401	0.2609647002
2402	0.2609630851
2403	0.2609603081
2404	0.2609584298
2405	0.2609567801
2406	0.260954975
2407	0.260953096
2408	0.2609512946
2409	0.2609482055
2410	0.2609455052
2411	0.2609437768
2412	0.2609405481
2413	0.2609385292
2414	0.2609366454
2415	0.2609353688
2416	0.2609329592
2417	0.2609309669
2418	0.2609286303
2419	0.2609269428
2420	0.2609258174
2421	0.2609238254
2422	0.2609214296
2423	0.2609187213
2424	0.2609165485
2425	0.2609141893
2426	0.2609128052
2427	0.2609108992
2428	0.2609085395
2429	0.260906489
2430	0.2609040807
2431	0.260902503
2432	0.2609004156
2433	0.2608976116
2434	0.2608955559
2435	0.2608927932
2436	0.260890974
2437	0.2608890799
2438	0.260887442
2439	0.2608851054
2440	0.260883985
2441	0.2608815769
2442	0.2608798613
2443	0.2608777791
2444	0.2608763044
2445	0.2608743938
2446	0.2608719795
2447	0.2608689297
2448	0.2608661612
2449	0.2608648091
2450	0.2608626631
2451	0.2608607198
2452	0.2608588237
2453	0.2608581663
2454	0.260856045
2455	0.2608533818
2456	0.2608518308
2457	0.2608497215
2458	0.2608479933
2459	0.2608459028
2460	0.2608426329
2461	0.2608405682
2462	0.2608378322
2463	0.2608360639
2464	0.2608339214
2465	0.2608318351
2466	0.2608303464
2467	0.2608289351
2468	0.2608273698
2469	0.2608250026
2470	0.2608226213
2471	0.2608214145
2472	0.2608194087
2473	0.2608173086
2474	0.2608142287
2475	0.2608128312
2476	0.2608108623
2477	0.2608086573
2478	0.2608073733
2479	0.2608053089
2480	0.2608030044
2481	0.260801861
2482	0.2607993831
2483	0.2607973909
2484	0.2607947908
2485	0.2607933305
2486	0.2607912074
2487	0.2607898554
2488	0.260787482
2489	0.2607854592
2490	0.2607838813
2491	0.2607812909
2492	0.2607791051
2493	0.2607765387
2494	0.2607743436
2495	0.2607722563
2496	0.260770148
2497	0.2607684281
2498	0.2607664633
2499	0.2607655424
2500	0.2607636945
2501	0.2607608359
2502	0.2607583588
2503	0.2607563853
2504	0.2607540637
2505	0.2607517614
2506	0.2607491505
2507	0.2607469905
2508	0.2607454706
2509	0.2607430576
2510	0.260741483
2511	0.2607401214
2512	0.2607373418
2513	0.260736507
2514	0.2607343983
2515	0.26073285
2516	0.2607301808
2517	0.2607282479
2518	0.2607258932
2519	0.2607237475
2520	0.2607207667
2521	0.2607184349
2522	0.260716688
2523	0.2607161389
2524	0.2607137762
2525	0.2607121751
2526	0.2607104968
2527	0.2607083664
2528	0.2607062796
2529	0.2607043926
2530	0.2607031587
2531	0.2607019842
2532	0.2607002748
2533	0.2606978244
2534	0.2606960822
2535	0.2606946797
2536	0.2606937905
2537	0.2606911866
2538	0.2606894805
2539	0.2606872575
2540	0.2606848957
2541	0.2606823283
2542	0.2606805544
2543	0.2606784631
2544	0.2606760488
2545	0.2606746196
2546	0.2606718699
2547	0.2606703686
2548	0.2606675337
2549	0.2606650527
2550	0.2606626076
2551	0.2606610743
2552	0.2606594226
2553	0.2606576804
2554	0.2606563484
2555	0.2606544194
2556	0.2606526705
2557	0.2606514358
2558	0.2606493584
2559	0.2606467397
2560	0.2606452335
2561	0.2606427886
2562	0.260640826
2563	0.2606380903
2564	0.2606363252
2565	0.2606343067
2566	0.2606324323
2567	0.2606302508
2568	0.26062791
2569	0.2606261994
2570	0.2606234618
2571	0.2606219104
2572	0.2606184528
2573	0.2606173004
2574	0.2606163065
2575	0.260614165
2576	0.2606123413
2577	0.2606109802
2578	0.26060955
2579	0.2606071077
2580	0.2606049076
2581	0.2606036146
2582	0.2606013688
2583	0.2605993362
2584	0.2605971181
2585	0.2605946361
2586	0.2605929395
2587	0.260591933
2588	0.2605900138
2589	0.2605872838
2590	0.2605857793
2591	0.2605838835
2592	0.2605822005
2593	0.2605799449
2594	0.2605771911
2595	0.2605744065
2596	0.2605721383
2597	0.2605693161
2598	0.2605679873
2599	0.2605657776
2600	0.2605645117
2601	0.2605624706
2602	0.2605600977
2603	0.2605582466
2604	0.2605563417
2605	0.2605541236
2606	0.260552114
2607	0.2605501059
2608	0.260549189
2609	0.2605475329
2610	0.2605454031
2611	0.2605439425
2612	0.2605426362
2613	0.2605398026
2614	0.2605377151
2615	0.2605349655
2616	0.2605333143
2617	0.2605315135
2618	0.2605292724
2619	0.2605271764
2620	0.2605235556
2621	0.2605211099
2622	0.2605187558
2623	0.2605163331
2624	0.2605145683
2625	0.2605117963
2626	0.2605096444
2627	0.2605074849
2628	0.2605059064
2629	0.2605047221
2630	0.2605017132
2631	0.2604994485
2632	0.2604974981
2633	0.260495383
2634	0.2604930879
2635	0.2604911509
2636	0.2604892599
2637	0.2604871869
2638	0.2604849588
2639	0.2604828639
2640	0.2604804369
2641	0.2604777815
2642	0.2604758352
2643	0.2604739385
2644	0.2604714258
2645	0.2604688585
2646	0.260467306
2647	0.2604650151
2648	0.2604645025
2649	0.2604631095
2650	0.2604606195
2651	0.2604589365
2652	0.2604565958
2653	0.2604548238
2654	0.2604525916
2655	0.2604513804
2656	0.2604490537
2657	0.2604468076
2658	0.2604454922
2659	0.2604423303
2660	0.2604403436
2661	0.2604381391
2662	0.2604365706
2663	0.2604324453
2664	0.2604308215
2665	0.2604295049
2666	0.2604276627
2667	0.2604253443
2668	0.2604225448
2669	0.260419859
2670	0.2604172694
2671	0.2604158674
2672	0.2604140659
2673	0.2604120193
2674	0.2604104042
2675	0.2604089567
2676	0.2604063394
2677	0.2604048333
2678	0.2604028596
2679	0.2604015076
2680	0.2603993976
2681	0.2603981363
2682	0.260395423
2683	0.2603938896
2684	0.260392823
2685	0.2603899138
2686	0.260387582
2687	0.2603857159
2688	0.2603834517
2689	0.2603819723
2690	0.2603797682
2691	0.2603766469
2692	0.2603742743
2693	0.2603725972
2694	0.260370265
2695	0.2603682593
2696	0.2603658915
2697	0.2603640587
2698	0.2603622942
2699	0.2603602569
2700	0.2603569507
2701	0.2603545918
2702	0.2603538161
2703	0.2603522783
2704	0.2603508355
2705	0.2603491114
2706	0.260347446
2707	0.2603455767
2708	0.2603434533
2709	0.2603421321
2710	0.2603410111
2711	0.2603378811
2712	0.2603349103
2713	0.2603331182
2714	0.2603318253
2715	0.2603301327
2716	0.2603287219
2717	0.2603263716
2718	0.2603236426
2719	0.2603216869
2720	0.2603197041
2721	0.2603179021
2722	0.2603156381
2723	0.2603127029
2724	0.2603109193
2725	0.2603093353
2726	0.2603074796
2727	0.2603045263
2728	0.2603027072
2729	0.2603006343
2730	0.2602986379
2731	0.2602958571
2732	0.2602933576
2733	0.2602912618
2734	0.2602892889
2735	0.2602870252
2736	0.2602854275
2737	0.2602831914
2738	0.2602812635
2739	0.260279376
2740	0.2602767571
2741	0.2602751144
2742	0.2602733186
2743	0.2602715894
2744	0.2602702557
2745	0.2602685274
2746	0.2602668305
2747	0.2602650521
2748	0.2602633738
2749	0.2602608835
2750	0.2602594867
2751	0.260257903
2752	0.2602554082
2753	0.2602534481
2754	0.2602515133
2755	0.2602494489
2756	0.2602473674
2757	0.2602461562
2758	0.2602438604
2759	0.2602421673
2760	0.2602408064
2761	0.2602385835
2762	0.2602373894
2763	0.2602350758
2764	0.2602333429
2765	0.2602318699
2766	0.260230087
2767	0.2602285357
2768	0.2602267928
2769	0.2602261142
2770	0.2602248848
2771	0.2602225236
2772	0.2602214759
2773	0.2602191173
2774	0.2602166579
2775	0.2602156191
2776	0.2602133541
2777	0.2602111626
2778	0.2602096932
2779	0.2602066347
2780	0.2602048793
2781	0.2602036542
2782	0.2602018986
2783	0.2601996491
2784	0.2601980309
2785	0.2601960798
2786	0.2601951818
2787	0.2601926005
2788	0.2601910494
2789	0.2601886622
2790	0.260186154
2791	0.2601833926
2792	0.260181655
2793	0.2601795678
2794	0.2601771578
2795	0.2601741268
2796	0.2601711686
2797	0.260168578
2798	0.2601671871
2799	0.2601655677
2800	0.260163975
2801	0.2601625688
2802	0.2601615886
2803	0.2601598338
2804	0.2601586177
2805	0.2601566848
2806	0.2601544482
2807	0.2601517046
2808	0.2601503301
2809	0.2601488556
2810	0.2601474503
2811	0.2601454999
2812	0.2601437896
2813	0.2601425232
2814	0.2601409022
2815	0.2601393956
2816	0.2601369047
2817	0.2601349132
2818	0.2601327263
2819	0.2601311294
2820	0.2601295573
2821	0.2601267216
2822	0.2601254062
2823	0.2601231651
2824	0.2601213594
2825	0.2601196173
2826	0.2601166656
2827	0.2601138026
2828	0.2601122692
2829	0.2601105413
2830	0.2601079883
2831	0.2601065585
2832	0.2601035911
2833	0.260101055
2834	0.2600981843
2835	0.2600965378
2836	0.2600943715
2837	0.2600916713
2838	0.2600897247
2839	0.2600883004
2840	0.2600862816
2841	0.260085097
2842	0.2600835542
2843	0.260081989
2844	0.2600806824
2845	0.2600786907
2846	0.2600759414
2847	0.2600739449
2848	0.2600722845
2849	0.2600702608
2850	0.2600683737
2851	0.2600662777
2852	0.2600642182
2853	0.2600619543
2854	0.2600594502
2855	0.2600576367
2856	0.260055641
2857	0.260054688
2858	0.2600519127
2859	0.2600497622
2860	0.2600479419
2861	0.260045633
2862	0.2600428376
2863	0.2600415083
2864	0.2600389768
2865	0.2600364178
2866	0.2600356331
2867	0.2600330424
2868	0.2600310523
2869	0.2600277862
2870	0.2600260437
2871	0.2600245256
2872	0.2600219984
2873	0.2600193491
2874	0.260017113
2875	0.2600152077
2876	0.2600130056
2877	0.2600111139
2878	0.2600096689
2879	0.2600077274
2880	0.2600061032
2881	0.2600044254
2882	0.2600018763
2883	0.2599996572
2884	0.2599978842
2885	0.2599962602
2886	0.2599948035
2887	0.2599927032
2888	0.25999053
2889	0.2599880666
2890	0.2599858321
2891	0.2599844886
2892	0.2599828872
2893	0.2599800821
2894	0.2599786123
2895	0.2599772016
2896	0.2599756396
2897	0.259974015
2898	0.2599707622
2899	0.259968485
2900	0.2599655724
2901	0.2599624592
2902	0.2599603768
2903	0.2599587393
2904	0.2599566568
2905	0.2599541069
2906	0.2599509639
2907	0.2599491036
2908	0.2599468435
2909	0.2599449791
2910	0.2599428241
2911	0.2599403973
2912	0.2599380972
2913	0.2599368179
2914	0.2599351934
2915	0.2599319598
2916	0.2599290789
2917	0.2599266354
2918	0.2599250841
2919	0.2599232519
2920	0.2599210139
2921	0.2599189725
2922	0.2599166814
2923	0.2599140589
2924	0.2599106867
