iter	Recall	Logloss
2323	0.8070458716	0.3255530465
2324	0.8069724771	0.3255408617
2325	0.8069724771	0.3255316517
2326	0.8069724771	0.3255230318
2327	0.8069724771	0.3255147766
2328	0.8071192661	0.3255041346
2329	0.8073394495	0.325495996
2330	0.8071926606	0.3254831789
2331	0.8071926606	0.3254691643
2332	0.8071192661	0.3254604401
2333	0.8071192661	0.3254499695
2334	0.8070458716	0.3254343961
2335	0.8070458716	0.3254224087
2336	0.8071192661	0.3254074177
2337	0.807266055	0.3253916419
2338	0.807266055	0.3253768033
2339	0.807266055	0.3253648932
2340	0.807266055	0.325354209
2341	0.807559633	0.3253395202
2342	0.8074862385	0.3253270743
2343	0.807559633	0.3253221482
2344	0.807559633	0.3253105179
2345	0.8076330275	0.3253054054
2346	0.8076330275	0.3252656647
2347	0.8074862385	0.3252560384
2348	0.807412844	0.3252478135
2349	0.8074862385	0.3252415498
2350	0.807559633	0.3252341626
2351	0.8074862385	0.3252268925
2352	0.807412844	0.3252175722
2353	0.807412844	0.3251878523
2354	0.807559633	0.325172158
2355	0.8074862385	0.3251586933
2356	0.8074862385	0.3251474091
2357	0.8074862385	0.3251400899
2358	0.8074862385	0.3251148909
2359	0.8074862385	0.3251048574
2360	0.807412844	0.3250922314
2361	0.8076330275	0.3250805289
2362	0.807559633	0.3250720368
2363	0.8076330275	0.3250622515
2364	0.807706422	0.3250391223
2365	0.8077798165	0.3250139407
2366	0.807706422	0.3250048578
2367	0.8077798165	0.3249946207
2368	0.8077798165	0.3249840956
2369	0.8077798165	0.3249537674
2370	0.8077798165	0.3249439341
2371	0.808	0.3249286504
2372	0.808	0.3249097811
2373	0.808	0.3248962724
2374	0.808	0.324888349
2375	0.808	0.3248848382
2376	0.8080733945	0.3248666891
2377	0.808	0.3248600671
2378	0.808	0.3248371053
2379	0.808146789	0.324826986
2380	0.808440367	0.324818763
2381	0.808440367	0.3247983505
2382	0.8083669725	0.3247888213
2383	0.808293578	0.3247803566
2384	0.808293578	0.324769979
2385	0.8082201835	0.3247485867
2386	0.808146789	0.3247362868
2387	0.808293578	0.3247060279
2388	0.808293578	0.3246855254
2389	0.8083669725	0.3246758543
2390	0.8083669725	0.3246555742
2391	0.8085137615	0.3246238871
2392	0.808587156	0.3246167792
2393	0.8085137615	0.3246047618
2394	0.808587156	0.3245975817
2395	0.8086605505	0.3245822657
2396	0.808733945	0.3245722965
2397	0.808733945	0.3245571199
2398	0.808733945	0.3245496081
2399	0.808733945	0.3245444953
2400	0.8088073394	0.3245384515
2401	0.808733945	0.3245291181
2402	0.808733945	0.3245192249
2403	0.808733945	0.3245087655
2404	0.8086605505	0.3244962496
2405	0.808733945	0.3244674533
2406	0.808733945	0.3244527149
2407	0.8088807339	0.32444134
2408	0.8089541284	0.3244150075
2409	0.8089541284	0.3244019664
2410	0.8090275229	0.3243858769
2411	0.8089541284	0.3243757695
2412	0.8091009174	0.3243627492
2413	0.8088807339	0.3243531099
2414	0.8089541284	0.3243449111
2415	0.8089541284	0.3243365755
2416	0.8089541284	0.3243289113
2417	0.8088807339	0.3243162261
2418	0.8089541284	0.3243038175
2419	0.8090275229	0.3242916863
2420	0.8088807339	0.3242825112
2421	0.8090275229	0.3242666464
2422	0.8091009174	0.3242564722
2423	0.8091009174	0.3242452211
2424	0.8091743119	0.3242341178
2425	0.8092477064	0.3242136084
2426	0.8092477064	0.3242007765
2427	0.8093211009	0.3241859349
2428	0.8092477064	0.3241595124
2429	0.8093211009	0.3241466359
2430	0.8093211009	0.3241391232
2431	0.8093944954	0.3241259975
2432	0.8093944954	0.3241170347
2433	0.8093211009	0.324106087
2434	0.8093211009	0.3240900543
2435	0.8093944954	0.3240782533
2436	0.8095412844	0.3240695487
2437	0.8094678899	0.3240599382
2438	0.8093944954	0.3240412191
2439	0.8094678899	0.324030743
2440	0.8094678899	0.3240214202
2441	0.8093944954	0.3240115498
2442	0.8093944954	0.3240038658
2443	0.8093944954	0.3239948222
2444	0.8093944954	0.3239809613
2445	0.8094678899	0.3239692809
2446	0.8095412844	0.323954338
2447	0.8095412844	0.3239316106
2448	0.8095412844	0.3239232649
2449	0.8094678899	0.3239069246
2450	0.8095412844	0.3238939312
2451	0.8096146789	0.3238777119
2452	0.8096146789	0.3238650954
2453	0.8095412844	0.3238557006
2454	0.8096146789	0.323838254
2455	0.8096146789	0.3238300635
2456	0.8096880734	0.323820848
2457	0.8096880734	0.3238101188
2458	0.8096880734	0.3237977442
2459	0.8096880734	0.3237860199
2460	0.8098348624	0.3237766954
2461	0.8099082569	0.323765353
2462	0.8099082569	0.3237516116
2463	0.8098348624	0.3237416007
2464	0.8098348624	0.3237268295
2465	0.8099082569	0.3237176381
2466	0.8098348624	0.323703301
2467	0.8097614679	0.3236901797
2468	0.8097614679	0.3236814864
2469	0.8097614679	0.3236704183
2470	0.8097614679	0.3236579596
2471	0.8096880734	0.3236413349
2472	0.8096146789	0.3236282965
2473	0.8095412844	0.3236220179
2474	0.8096880734	0.3236109839
2475	0.8097614679	0.3235984496
2476	0.8096880734	0.3235803352
2477	0.8096146789	0.3235726696
2478	0.8096146789	0.3235529827
2479	0.8096146789	0.3235297581
2480	0.8094678899	0.3235206322
2481	0.8096146789	0.3235061277
2482	0.8096146789	0.3234984207
2483	0.8096880734	0.323491224
2484	0.8096880734	0.3234757694
2485	0.8097614679	0.3234673696
2486	0.8097614679	0.3234551826
2487	0.8096880734	0.3234412972
2488	0.8096880734	0.3234318951
2489	0.8096880734	0.3234158959
2490	0.8096880734	0.323398498
2491	0.8095412844	0.3233877044
2492	0.8096146789	0.323382527
2493	0.8096146789	0.3233640101
2494	0.8096146789	0.3233478306
2495	0.8096880734	0.3233357959
2496	0.8096146789	0.323329474
2497	0.8096880734	0.323317325
2498	0.8096880734	0.3233032048
2499	0.8097614679	0.3232918974
2500	0.8098348624	0.3232759227
2501	0.8098348624	0.3232652669
2502	0.8098348624	0.3232367658
2503	0.8098348624	0.3232268951
2504	0.8097614679	0.3232097565
2505	0.8097614679	0.3231994589
2506	0.8096880734	0.323187261
2507	0.8098348624	0.32316305
2508	0.8098348624	0.3231455137
2509	0.8098348624	0.3231287944
2510	0.8099082569	0.3231140913
2511	0.8099816514	0.3231034226
2512	0.8098348624	0.3230934849
2513	0.8098348624	0.3230828979
2514	0.8099082569	0.3230583665
2515	0.8099082569	0.3230468966
2516	0.8098348624	0.3230401573
2517	0.8097614679	0.3230297387
2518	0.8098348624	0.3230240571
2519	0.8098348624	0.3230109358
2520	0.8098348624	0.3229999296
2521	0.8099082569	0.3229887712
2522	0.8099082569	0.3229808745
2523	0.8099082569	0.3229675882
2524	0.8099082569	0.3229572147
2525	0.8099082569	0.322940474
2526	0.8100550459	0.3229297383
2527	0.8099816514	0.3229222007
2528	0.8100550459	0.3229076059
2529	0.8100550459	0.3228988868
2530	0.8100550459	0.3228882039
2531	0.8100550459	0.3228782856
2532	0.8100550459	0.3228657727
2533	0.8101284404	0.3228556244
2534	0.8102018349	0.3228418028
2535	0.8101284404	0.3228286879
2536	0.8101284404	0.322819613
2537	0.8101284404	0.3228098806
2538	0.8102018349	0.3227754353
2539	0.8102018349	0.3227598718
2540	0.8102018349	0.3227531382
2541	0.8101284404	0.3227423591
2542	0.8101284404	0.3227313402
2543	0.8101284404	0.3227204644
2544	0.8102018349	0.3227094271
2545	0.8102018349	0.3226981434
2546	0.8102752294	0.3226888901
2547	0.8102752294	0.3226820954
2548	0.8102752294	0.3226702669
2549	0.8102752294	0.322658577
2550	0.8102752294	0.3226506777
2551	0.8102018349	0.3226280015
2552	0.8102018349	0.3226203435
2553	0.8102018349	0.3226075833
2554	0.8101284404	0.3225986352
2555	0.8101284404	0.3225864184
2556	0.8101284404	0.3225793697
2557	0.8101284404	0.3225577248
2558	0.8102018349	0.3225282439
2559	0.8102752294	0.3225193758
2560	0.8103486239	0.322503177
2561	0.8103486239	0.3224950159
2562	0.8104220183	0.3224827056
2563	0.8103486239	0.3224774173
2564	0.8103486239	0.3224699083
2565	0.8103486239	0.3224655612
2566	0.8104220183	0.3224535142
2567	0.8105688073	0.3224367079
2568	0.8103486239	0.3224168636
2569	0.8104220183	0.3224104986
2570	0.8103486239	0.3223946511
2571	0.8103486239	0.3223845869
2572	0.8104220183	0.3223749468
2573	0.8104220183	0.3223649375
2574	0.8104220183	0.3223493898
2575	0.8104220183	0.3223404408
2576	0.8104954128	0.3223275075
2577	0.8106422018	0.3223189545
2578	0.8107155963	0.3223075639
2579	0.8107155963	0.3222931525
2580	0.8106422018	0.3222784682
2581	0.8107889908	0.3222696111
2582	0.8108623853	0.3222601957
2583	0.8108623853	0.3222495241
2584	0.8108623853	0.3222403674
2585	0.8109357798	0.3222321132
2586	0.8109357798	0.3222233343
2587	0.8109357798	0.3222117043
2588	0.8109357798	0.3222030477
2589	0.8110091743	0.3221881339
2590	0.8108623853	0.3221735307
2591	0.8108623853	0.3221554136
2592	0.8108623853	0.3221438904
2593	0.8109357798	0.3221343928
2594	0.8110825688	0.3221188199
2595	0.8109357798	0.3220965999
2596	0.8108623853	0.3220869879
2597	0.8108623853	0.3220808573
2598	0.8109357798	0.3220654185
2599	0.8110091743	0.3220590638
2600	0.8108623853	0.3220375135
2601	0.8110091743	0.3220205965
2602	0.8110091743	0.3220125414
2603	0.8110091743	0.3220005269
2604	0.8111559633	0.3219756972
2605	0.8112293578	0.3219657089
2606	0.8112293578	0.3219574022
2607	0.8113027523	0.321945209
2608	0.8113027523	0.321937704
2609	0.8113027523	0.3219295713
2610	0.8113027523	0.3219066057
2611	0.8113027523	0.3218968749
2612	0.8113761468	0.3218865272
2613	0.8111559633	0.3218662105
2614	0.8113027523	0.3218543126
2615	0.8114495413	0.3218371358
2616	0.8113761468	0.3218211699
2617	0.8113761468	0.3218132744
2618	0.8113761468	0.321803896
2619	0.8114495413	0.3217956436
2620	0.8115229358	0.3217652248
2621	0.8115229358	0.3217568136
2622	0.8115229358	0.3217508255
2623	0.8115229358	0.3217424276
2624	0.8115229358	0.3217325655
2625	0.8115229358	0.3217173743
2626	0.8115229358	0.3217107847
2627	0.8115963303	0.3217027829
2628	0.8115229358	0.3216857712
2629	0.8115229358	0.3216805271
2630	0.8115229358	0.3216679046
2631	0.8115229358	0.3216557626
2632	0.8115229358	0.3216479928
2633	0.8115963303	0.3216363116
2634	0.8115963303	0.3216246129
2635	0.8116697248	0.321610381
2636	0.8117431193	0.3215989648
2637	0.8116697248	0.3215861351
2638	0.8117431193	0.3215768566
2639	0.8117431193	0.3215692286
2640	0.8118899083	0.3215542022
2641	0.8118899083	0.3215450559
2642	0.8119633028	0.3215397069
2643	0.8119633028	0.3215213038
2644	0.8120366972	0.3215155723
2645	0.8119633028	0.321495431
2646	0.8120366972	0.321477468
2647	0.8120366972	0.321461947
2648	0.8120366972	0.3214480543
2649	0.8120366972	0.3214387259
2650	0.8120366972	0.3214244828
2651	0.8120366972	0.3214134898
2652	0.8120366972	0.3214057256
2653	0.8121100917	0.3213925734
2654	0.8121100917	0.3213806292
2655	0.8121100917	0.321367294
2656	0.8121100917	0.3213555269
2657	0.8118899083	0.321341566
2658	0.8118899083	0.3213353226
2659	0.8120366972	0.3213231472
2660	0.8120366972	0.321307607
2661	0.8121100917	0.3212930791
2662	0.8121834862	0.3212777056
2663	0.8121834862	0.3212655764
2664	0.8121100917	0.3212564672
2665	0.8122568807	0.3212440472
2666	0.8121834862	0.3212328716
2667	0.8121834862	0.3212225971
2668	0.8121834862	0.3212146847
2669	0.8121834862	0.3212046375
2670	0.8121100917	0.3211895521
2671	0.8120366972	0.3211785585
2672	0.8121100917	0.3211627131
2673	0.8120366972	0.3211534551
2674	0.8120366972	0.3211340647
2675	0.8121100917	0.3211237711
2676	0.8120366972	0.3211156697
2677	0.8121100917	0.3211009964
2678	0.8124036697	0.3210885446
2679	0.8124770642	0.3210804931
2680	0.8124770642	0.321071836
2681	0.8124770642	0.321070974
2682	0.8124770642	0.3210573445
2683	0.8124770642	0.3210420808
2684	0.8125504587	0.3210271781
2685	0.8124770642	0.3210138355
2686	0.8124770642	0.3209988279
2687	0.8124770642	0.3209659646
2688	0.8126238532	0.3209555644
2689	0.8126972477	0.3209439858
2690	0.8127706422	0.3209359662
2691	0.8127706422	0.3209282082
2692	0.8127706422	0.3209142779
2693	0.8127706422	0.3209035724
2694	0.8128440367	0.3208932212
2695	0.8128440367	0.3208842891
2696	0.8129174312	0.3208760972
2697	0.8129174312	0.3208751424
2698	0.8128440367	0.3208622101
2699	0.8129174312	0.320838235
2700	0.8129174312	0.320828212
2701	0.8127706422	0.3208143052
2702	0.8127706422	0.3208041288
2703	0.8129908257	0.3207932504
2704	0.8130642202	0.3207798565
2705	0.8131376147	0.3207680369
2706	0.8131376147	0.3207588618
2707	0.8131376147	0.3207527511
2708	0.8131376147	0.320738576
2709	0.8132110092	0.320723849
2710	0.8132844037	0.3207166696
2711	0.8132110092	0.3207061096
2712	0.8132844037	0.3206854093
2713	0.8132844037	0.3206668218
2714	0.8132110092	0.3206584661
2715	0.8133577982	0.3206482518
2716	0.8133577982	0.3206414145
2717	0.8132844037	0.3206269432
2718	0.8132844037	0.3206136897
2719	0.8135045872	0.3205974387
2720	0.8134311927	0.3205873388
2721	0.8134311927	0.3205794974
2722	0.8133577982	0.3205692678
2723	0.8133577982	0.3205562103
2724	0.8132110092	0.3205464091
2725	0.8132844037	0.3205330917
2726	0.8132110092	0.3205233438
2727	0.8134311927	0.3205137936
2728	0.8132844037	0.3205044742
2729	0.8132110092	0.3204903469
2730	0.8132110092	0.3204809847
2731	0.8133577982	0.320462756
2732	0.8133577982	0.3204525917
2733	0.8134311927	0.3204424253
2734	0.8134311927	0.3204343096
2735	0.8134311927	0.3204260688
2736	0.8135779817	0.320415171
2737	0.8136513761	0.3204034337
2738	0.8137981651	0.3203909884
2739	0.8137981651	0.3203713005
2740	0.8137981651	0.3203636649
2741	0.8137981651	0.3203575452
2742	0.8138715596	0.3203485102
2743	0.8139449541	0.3203396047
2744	0.8136513761	0.3203314607
2745	0.8136513761	0.3203198618
2746	0.8137247706	0.3203080007
2747	0.8138715596	0.3202988869
2748	0.8137981651	0.3202894728
2749	0.8136513761	0.3202813224
2750	0.8137247706	0.3202719332
2751	0.8137981651	0.32025067
2752	0.8138715596	0.320235516
2753	0.8139449541	0.3202273206
2754	0.8138715596	0.3202184933
2755	0.8137981651	0.3202041034
2756	0.8137981651	0.3201924911
2757	0.8137981651	0.3201821442
2758	0.8138715596	0.3201688521
2759	0.8139449541	0.3201528593
2760	0.8139449541	0.3201449953
2761	0.8140917431	0.3201317944
2762	0.8141651376	0.320122812
2763	0.8143119266	0.3201138709
2764	0.8143119266	0.3201004602
2765	0.8143119266	0.3200888027
2766	0.8143119266	0.3200805977
2767	0.8142385321	0.3200710658
2768	0.8143119266	0.3200533084
2769	0.8143119266	0.3200449115
2770	0.8143119266	0.3200365355
2771	0.8144587156	0.3200117521
2772	0.8143853211	0.320003546
2773	0.8144587156	0.3199920623
2774	0.8146055046	0.3199800489
2775	0.8145321101	0.3199737022
2776	0.8144587156	0.3199627753
2777	0.8143853211	0.319949538
2778	0.8145321101	0.3199376774
2779	0.8145321101	0.3199116283
2780	0.8144587156	0.3199021667
2781	0.8145321101	0.319893843
2782	0.8144587156	0.3198803459
2783	0.8144587156	0.3198661487
2784	0.8144587156	0.319857275
2785	0.8145321101	0.3198469213
2786	0.8146055046	0.3198328593
2787	0.8145321101	0.3198193627
2788	0.8145321101	0.3198090128
2789	0.8146055046	0.3197990682
2790	0.8146788991	0.3197905894
2791	0.8146788991	0.319773551
2792	0.8146055046	0.3197680711
2793	0.8147522936	0.3197562338
2794	0.8146788991	0.3197423558
2795	0.8146788991	0.3197294152
2796	0.8146788991	0.3197175694
2797	0.8146055046	0.3197124717
2798	0.8146055046	0.3197057118
2799	0.8146055046	0.3196992277
2800	0.8146055046	0.3196946392
2801	0.8147522936	0.3196799163
2802	0.8147522936	0.3196649091
2803	0.8149724771	0.3196544148
2804	0.8148256881	0.3196413305
2805	0.8148990826	0.3196277505
2806	0.8150458716	0.3196071237
2807	0.8151192661	0.3195949044
2808	0.8151926606	0.3195831507
2809	0.815266055	0.3195736549
2810	0.8151926606	0.319568922
2811	0.8151192661	0.3195571316
2812	0.8151192661	0.3195471496
2813	0.8151192661	0.3195280501
2814	0.815266055	0.3195136679
2815	0.815266055	0.3195003951
2816	0.815266055	0.3194860828
2817	0.8151926606	0.3194722897
2818	0.8151926606	0.3194644397
2819	0.8151926606	0.3194584563
2820	0.8151926606	0.3194444694
2821	0.8151926606	0.3194437073
2822	0.8151926606	0.3194316383
2823	0.815266055	0.3194221863
2824	0.8153394495	0.3194081566
2825	0.8153394495	0.3193786642
2826	0.8153394495	0.3193625298
2827	0.8154862385	0.3193489108
2828	0.815559633	0.3193367306
2829	0.8157798165	0.3193236174
2830	0.815706422	0.3193149254
2831	0.815853211	0.3193077453
2832	0.8157798165	0.3192900413
2833	0.8157798165	0.3192797253
2834	0.815706422	0.3192596035
2835	0.8156330275	0.3192470071
2836	0.815706422	0.3192354786
2837	0.815853211	0.3192241583
2838	0.8159266055	0.3192145004
2839	0.8159266055	0.3192034902
2840	0.815853211	0.3191961658
2841	0.815853211	0.3191887943
2842	0.8160733945	0.3191752043
2843	0.816	0.3191671256
2844	0.816146789	0.3191487312
2845	0.8162201835	0.319139547
2846	0.8162201835	0.3191324386
2847	0.8162201835	0.319119326
2848	0.8162201835	0.319112846
2849	0.8162201835	0.3191029913
2850	0.8162201835	0.3190932854
2851	0.8162201835	0.3190860039
2852	0.8162201835	0.3190786897
2853	0.8162201835	0.3190662643
2854	0.8162201835	0.3190586974
2855	0.8162201835	0.319048926
2856	0.816293578	0.3190377989
2857	0.816293578	0.3190192728
2858	0.8163669725	0.3190108076
2859	0.816293578	0.3190010304
2860	0.816293578	0.3189862041
2861	0.8163669725	0.3189728064
2862	0.8163669725	0.318961713
2863	0.816440367	0.3189557925
2864	0.8165137615	0.3189377017
2865	0.8165137615	0.318904057
2866	0.8165137615	0.3188923008
2867	0.816440367	0.3188820546
2868	0.8163669725	0.3188691065
2869	0.8163669725	0.3188619742
2870	0.8163669725	0.3188508079
2871	0.8163669725	0.318843014
2872	0.816293578	0.318829549
2873	0.816293578	0.3188163208
2874	0.816293578	0.3188092446
2875	0.816440367	0.3187931544
2876	0.816440367	0.3187834006
2877	0.8163669725	0.3187757134
2878	0.816440367	0.318766752
2879	0.816440367	0.3187530861
2880	0.816440367	0.3187432353
2881	0.816440367	0.318735601
2882	0.8165137615	0.3187054504
2883	0.8166605505	0.3186911883
2884	0.816440367	0.3186834505
2885	0.816440367	0.3186736765
2886	0.816440367	0.3186612328
2887	0.816440367	0.3186530194
2888	0.816440367	0.3186423384
2889	0.8165137615	0.3186325523
2890	0.8165137615	0.3186219357
2891	0.816587156	0.3186127184
2892	0.816587156	0.3186069514
2893	0.816587156	0.3185986396
2894	0.816587156	0.3185901015
2895	0.816587156	0.3185780836
2896	0.816587156	0.3185664796
2897	0.8165137615	0.3185585386
2898	0.8165137615	0.3185461031
2899	0.8165137615	0.3185388271
2900	0.816587156	0.3185232593
2901	0.8166605505	0.3185089973
2902	0.816733945	0.3184993258
2903	0.816733945	0.3184927957
2904	0.816587156	0.3184786131
2905	0.8166605505	0.3184727084
2906	0.8166605505	0.3184619985
2907	0.8166605505	0.3184573426
2908	0.816733945	0.3184489493
2909	0.816733945	0.3184406501
2910	0.8168073394	0.3184281368
2911	0.8168807339	0.3184122531
2912	0.8168073394	0.318401057
2913	0.8169541284	0.3183883313
2914	0.8169541284	0.3183799829
2915	0.8170275229	0.3183717367
2916	0.8169541284	0.318363746
2917	0.8171009174	0.3183434022
2918	0.8171009174	0.3183356576
2919	0.8171009174	0.318324655
2920	0.8170275229	0.3183144143
2921	0.8171009174	0.3182950267
2922	0.8170275229	0.3182843733
2923	0.8170275229	0.3182712398
2924	0.8170275229	0.3182634063
2925	0.8171009174	0.3182397544
2926	0.8171009174	0.3182320979
2927	0.8171743119	0.318218462
2928	0.8171743119	0.3182072402
2929	0.8171743119	0.3181993338
2930	0.8171743119	0.318184475
2931	0.8172477064	0.3181762356
2932	0.8172477064	0.3181665085
2933	0.8173211009	0.3181526632
2934	0.8173211009	0.3181436326
2935	0.8173211009	0.3181333867
2936	0.8173211009	0.318120351
2937	0.8173211009	0.3181087971
2938	0.8173211009	0.318101952
2939	0.8173211009	0.318092075
2940	0.8173211009	0.3180783935
2941	0.8173211009	0.3180666216
2942	0.8172477064	0.3180565489
2943	0.8172477064	0.3180477327
2944	0.8171743119	0.3180313069
2945	0.8171743119	0.3180191218
2946	0.8172477064	0.3180054726
2947	0.8172477064	0.3179948523
2948	0.8172477064	0.3179859648
2949	0.8172477064	0.3179748985
2950	0.8172477064	0.3179642574
2951	0.8173944954	0.317958696
2952	0.8173211009	0.3179474308
2953	0.8174678899	0.3179392508
2954	0.8174678899	0.3179280971
2955	0.8174678899	0.3179157534
2956	0.8175412844	0.3179062683
2957	0.8175412844	0.3178970749
2958	0.8175412844	0.3178867255
2959	0.8176146789	0.3178814698
2960	0.8176146789	0.3178697605
2961	0.8176146789	0.317861809
2962	0.8178348624	0.3178486339
2963	0.8178348624	0.3178411964
2964	0.8178348624	0.3178316032
2965	0.8178348624	0.3178307967
2966	0.8178348624	0.3178087008
2967	0.8177614679	0.3177998543
2968	0.8178348624	0.3177929402
2969	0.8179082569	0.3177813595
2970	0.8179082569	0.3177758976
2971	0.8179082569	0.317758904
2972	0.8179082569	0.3177417371
2973	0.8180550459	0.3177225066
2974	0.8181284404	0.3177161662
2975	0.8180550459	0.3177071293
2976	0.8180550459	0.3176991277
2977	0.8180550459	0.3176856575
2978	0.8180550459	0.3176769097
2979	0.8179816514	0.3176659078
2980	0.8178348624	0.3176528557
2981	0.8179816514	0.3176333589
2982	0.8179816514	0.3176256132
2983	0.8179816514	0.3176126655
2984	0.8179816514	0.3175851109
2985	0.8179082569	0.3175661703
2986	0.8179082569	0.3175565403
2987	0.8177614679	0.3175461874
2988	0.8176880734	0.317535169
2989	0.8177614679	0.3175237699
2990	0.8177614679	0.3175028809
2991	0.8177614679	0.3174943902
2992	0.8180550459	0.3174818403
2993	0.8179082569	0.3174726372
2994	0.8179082569	0.3174601722
2995	0.8179082569	0.3174496952
2996	0.8179816514	0.3174388686
2997	0.8179082569	0.3174294898
2998	0.8179082569	0.3174286912
2999	0.8178348624	0.3174120121
3000	0.8179082569	0.3174025905
3001	0.8179082569	0.3173926491
3002	0.8179816514	0.3173635766
3003	0.8179816514	0.3173560492
3004	0.8179816514	0.3173456804
3005	0.8181284404	0.3173397946
3006	0.8181284404	0.3173286086
3007	0.8181284404	0.3173214901
3008	0.8179816514	0.3173091474
3009	0.8179082569	0.3173013966
3010	0.8179082569	0.3172947586
3011	0.8178348624	0.3172851262
3012	0.8179816514	0.3172751223
3013	0.8179082569	0.3172676723
3014	0.8179816514	0.3172602695
3015	0.8180550459	0.3172479273
3016	0.8181284404	0.3172374615
3017	0.8181284404	0.3172270191
3018	0.8182018349	0.3172138377
3019	0.8182018349	0.3172093374
3020	0.8181284404	0.3172008411
3021	0.8181284404	0.3171900834
3022	0.8182752294	0.3171797951
3023	0.8182752294	0.3171709742
3024	0.8182018349	0.3171587683
3025	0.8182018349	0.3171478299
3026	0.8183486239	0.3171342421
3027	0.8182752294	0.3171222211
3028	0.8183486239	0.3171151257
3029	0.8182018349	0.3171051666
3030	0.8182752294	0.3170957433
3031	0.8183486239	0.3170863234
3032	0.8184220183	0.317077463
3033	0.8184220183	0.3170659491
3034	0.8184954128	0.3170516367
3035	0.8184954128	0.3170439112
3036	0.8184954128	0.3170253421
3037	0.8184954128	0.3170144673
3038	0.8184954128	0.3170015611
3039	0.8184954128	0.3169922632
3040	0.8186422018	0.3169739078
3041	0.8186422018	0.3169640886
3042	0.8185688073	0.3169523752
3043	0.8184954128	0.3169425869
3044	0.8184220183	0.3169331777
3045	0.8184954128	0.3169257545
3046	0.8184954128	0.3169068046
3047	0.8185688073	0.316900886
3048	0.8185688073	0.3168906939
3049	0.8186422018	0.3168799441
3050	0.8186422018	0.3168715859
3051	0.8187155963	0.3168624188
3052	0.8187155963	0.3168563266
3053	0.8186422018	0.316849257
3054	0.8187889908	0.3168392728
3055	0.8187889908	0.3168282623
3056	0.8187155963	0.3168204898
3057	0.8187155963	0.3168121173
3058	0.8186422018	0.3168043582
3059	0.8187889908	0.3167976531
3060	0.8187889908	0.3167673859
3061	0.8187889908	0.3167582819
3062	0.8187155963	0.3167468397
3063	0.8187155963	0.3167346471
3064	0.8187155963	0.3167260736
3065	0.8187155963	0.3167132497
3066	0.8187155963	0.3167026252
3067	0.8186422018	0.3166936085
3068	0.8186422018	0.3166825509
3069	0.8186422018	0.3166728929
3070	0.8186422018	0.3166638307
3071	0.8186422018	0.3166561462
3072	0.8187889908	0.3166486289
3073	0.8187889908	0.3166393081
3074	0.8188623853	0.3166328231
3075	0.8188623853	0.316626418
3076	0.8188623853	0.3166161192
3077	0.8186422018	0.316607805
3078	0.8187889908	0.3165979754
3079	0.8187889908	0.3165906495
3080	0.8187155963	0.3165791114
3081	0.8187889908	0.3165706357
3082	0.8187889908	0.3165699093
3083	0.8188623853	0.3165547017
3084	0.8187155963	0.3165462022
3085	0.8188623853	0.316534379
3086	0.8188623853	0.3165284288
3087	0.8189357798	0.3165147623
3088	0.8187155963	0.316500799
3089	0.8187889908	0.316488682
3090	0.8187889908	0.3164799119
3091	0.8187889908	0.3164672965
3092	0.8189357798	0.3164553024
3093	0.8189357798	0.3164463635
3094	0.8190091743	0.3164368293
3095	0.8191559633	0.3164279562
3096	0.8190825688	0.3164061997
3097	0.8191559633	0.3163993932
3098	0.8191559633	0.3163986195
3099	0.8193027523	0.3163873041
3100	0.8193027523	0.3163784717
3101	0.8191559633	0.3163638435
3102	0.8191559633	0.316355508
3103	0.8191559633	0.3163453116
3104	0.8192293578	0.3163368561
3105	0.8192293578	0.3163285521
3106	0.8193027523	0.3163206416
3107	0.8193027523	0.3163118914
3108	0.8192293578	0.316302299
3109	0.8193761468	0.3162843425
3110	0.8193761468	0.3162699541
3111	0.8193761468	0.3162692346
3112	0.8193761468	0.3162603328
3113	0.8193761468	0.3162525872
3114	0.8193761468	0.3162452893
3115	0.8193761468	0.3162312914
3116	0.8193761468	0.3162149646
3117	0.8193761468	0.316201561
3118	0.8193761468	0.3161943345
3119	0.8194495413	0.3161812076
3120	0.8194495413	0.3161703254
3121	0.8195229358	0.3161609233
3122	0.8194495413	0.3161481344
3123	0.8193761468	0.3161396017
3124	0.8193761468	0.3161335117
3125	0.8194495413	0.316123259
3126	0.8194495413	0.3161170803
3127	0.8194495413	0.3161090727
3128	0.8193027523	0.3160997596
3129	0.8193761468	0.3160867547
3130	0.8193761468	0.3160807147
3131	0.8193761468	0.3160724944
3132	0.8193027523	0.3160620971
3133	0.8194495413	0.3160477822
3134	0.8194495413	0.3160365864
3135	0.8194495413	0.3160227511
3136	0.8194495413	0.3160081322
3137	0.8194495413	0.3160074271
3138	0.8194495413	0.3159981653
3139	0.8195229358	0.3159899822
3140	0.8195963303	0.3159723188
3141	0.8195963303	0.3159609482
3142	0.8197431193	0.3159499391
3143	0.8197431193	0.3159407173
3144	0.8197431193	0.3159347433
3145	0.8198165138	0.3159258595
3146	0.8198899083	0.315917579
3147	0.8198899083	0.3159072537
3148	0.8197431193	0.3158954056
3149	0.8196697248	0.3158814502
3150	0.8196697248	0.3158677804
3151	0.8195963303	0.3158599998
3152	0.8196697248	0.3158488283
3153	0.8197431193	0.3158426865
3154	0.8197431193	0.3158324926
3155	0.8197431193	0.3158237951
3156	0.8197431193	0.3158108573
