iter	Passed	Remaining
1667	31435	157024
1668	31451	156991
1669	31473	156992
1670	31496	156992
1671	31511	156954
1672	31526	156916
1673	31544	156893
1674	31559	156853
1675	31574	156819
1676	31591	156787
1677	31610	156770
1678	31625	156735
1679	31645	156720
1680	31664	156700
1681	31680	156669
1682	31697	156643
1683	31713	156610
1684	31739	156623
1685	31752	156580
1686	31782	156613
1687	31798	156583
1688	31814	156549
1689	31828	156507
1690	31848	156493
1691	31864	156459
1692	31885	156450
1693	31899	156408
1694	31913	156366
1695	31932	156347
1696	31947	156310
1697	31968	156303
1698	31982	156260
1699	31997	156225
1700	32013	156192
1701	32030	156164
1702	32046	156128
1703	32063	156101
1704	32078	156067
1705	32095	156039
1706	32110	155998
1707	32126	155966
1708	32141	155929
1709	32155	155890
1710	32177	155885
1711	32193	155851
1712	32223	155889
1713	32241	155864
1714	32255	155824
1715	32271	155791
1716	32285	155746
1717	32306	155740
1718	32326	155727
1719	32341	155690
1720	32359	155669
1721	32373	155626
1722	32388	155588
1723	32403	155552
1724	32421	155528
1725	32437	155496
1726	32456	155481
1727	32473	155452
1728	32489	155419
1729	32506	155393
1730	32522	155362
1731	32538	155328
1732	32553	155290
1733	32573	155278
1734	32591	155256
1735	32607	155224
1736	32624	155196
1737	32639	155160
1738	32656	155130
1739	32672	155099
1740	32696	155107
1741	32712	155073
1742	32737	155084
1743	32753	155054
1744	32770	155024
1745	32784	154986
1746	32804	154972
1747	32818	154930
1748	32836	154909
1749	32851	154871
1750	32869	154847
1751	32886	154824
1752	32901	154785
1753	32920	154768
1754	32936	154735
1755	32953	154706
1756	32968	154671
1757	32982	154629
1758	33000	154608
1759	33017	154584
1760	33033	154552
1761	33048	154516
1762	33066	154493
1763	33081	154454
1764	33102	154446
1765	33132	154481
1766	33147	154443
1767	33163	154412
1768	33182	154396
1769	33197	154359
1770	33214	154332
1771	33229	154296
1772	33246	154270
1773	33261	154234
1774	33277	154202
1775	33294	154175
1776	33310	154143
1777	33330	154128
1778	33346	154098
1779	33368	154094
1780	33382	154052
1781	33397	154019
1782	33420	154018
1783	33436	153988
1784	33455	153969
1785	33472	153941
1786	33490	153919
1787	33507	153893
1788	33522	153858
1789	33536	153819
1790	33557	153811
1791	33572	153772
1792	33599	153794
1793	33612	153747
1794	33632	153736
1795	33649	153707
1796	33662	153663
1797	33682	153651
1798	33700	153629
1799	33718	153607
1800	33734	153573
1801	33755	153565
1802	33769	153525
1803	33784	153489
1804	33799	153454
1805	33823	153461
1806	33839	153430
1807	33859	153416
1808	33875	153383
1809	33898	153387
1810	33915	153357
1811	33930	153324
1812	33952	153317
1813	33967	153284
1814	33988	153273
1815	34003	153241
1816	34034	153278
1817	34065	153312
1818	34083	153292
1819	34097	153253
1820	34115	153231
1821	34131	153198
1822	34148	153171
1823	34163	153136
1824	34183	153122
1825	34198	153086
1826	34214	153058
1827	34229	153022
1828	34248	153005
1829	34263	152967
1830	34282	152953
1831	34297	152914
1832	34315	152894
1833	34331	152861
1834	34348	152837
1835	34363	152800
1836	34380	152776
1837	34396	152742
1838	34410	152705
1839	34426	152675
1840	34445	152654
1841	34459	152617
1842	34476	152590
1843	34490	152553
1844	34512	152546
1845	34528	152516
1846	34556	152540
1847	34575	152522
1848	34589	152482
1849	34605	152452
1850	34619	152410
1851	34639	152398
1852	34654	152362
1853	34669	152327
1854	34689	152316
1855	34708	152299
1856	34724	152266
1857	34739	152233
1858	34755	152202
1859	34774	152184
1860	34789	152149
1861	34810	152140
1862	34826	152109
1863	34844	152089
1864	34861	152061
1865	34876	152028
1866	34892	151998
1867	34909	151974
1868	34924	151936
1869	34942	151915
1870	34957	151880
1871	34976	151863
1872	34991	151829
1873	35008	151803
1874	35024	151772
1875	35046	151767
1876	35076	151798
1877	35105	151826
1878	35120	151790
1879	35136	151759
1880	35150	151720
1881	35169	151702
1882	35184	151667
1883	35214	151697
1884	35243	151723
1885	35256	151683
1886	35273	151654
1887	35287	151614
1888	35309	151610
1889	35347	151677
1890	35374	151691
1891	35393	151677
1892	35409	151644
1893	35431	151641
1894	35446	151607
1895	35466	151594
1896	35483	151567
1897	35502	151547
1898	35519	151522
1899	35537	151501
1900	35555	151482
1901	35582	151497
1902	35607	151504
1903	35621	151466
1904	35636	151433
1905	35651	151399
1906	35683	151436
1907	35711	151457
1908	35735	151457
1909	35767	151495
1910	35790	151496
1911	35835	151587
1912	35855	151573
1913	35870	151540
1914	35886	151508
1915	35907	151501
1916	35923	151472
1917	35940	151443
1918	35959	151428
1919	35973	151387
1920	35987	151348
1921	36002	151316
1922	36017	151280
1923	36036	151263
1924	36055	151244
1925	36079	151247
1926	36096	151224
1927	36111	151189
1928	36127	151157
1929	36143	151128
1930	36164	151118
1931	36181	151094
1932	36201	151079
1933	36218	151052
1934	36233	151021
1935	36248	150986
1936	36265	150958
1937	36292	150974
1938	36314	150970
1939	36344	150999
1940	36364	150982
1941	36379	150952
1942	36398	150934
1943	36424	150944
1944	36440	150915
1945	36458	150893
1946	36474	150863
1947	36490	150831
1948	36505	150800
1949	36528	150797
1950	36544	150767
1951	36565	150756
1952	36581	150726
1953	36598	150700
1954	36612	150661
1955	36633	150653
1956	36648	150621
1957	36667	150604
1958	36688	150594
1959	36704	150564
1960	36721	150539
1961	36736	150502
1962	36758	150499
1963	36788	150527
1964	36805	150501
1965	36823	150478
1966	36839	150448
1967	36861	150444
1968	36874	150399
1969	36895	150392
1970	36915	150376
1971	36934	150360
1972	36951	150335
1973	36966	150300
1974	36983	150273
1975	36997	150235
1976	37022	150244
1977	37046	150247
1978	37063	150220
1979	37081	150199
1980	37098	150172
1981	37118	150159
1982	37135	150133
1983	37155	150121
1984	37170	150086
1985	37191	150078
1986	37208	150051
1987	37227	150033
1988	37243	150003
1989	37259	149973
1990	37280	149963
1991	37295	149930
1992	37326	149959
1993	37342	149931
1994	37359	149906
1995	37379	149890
1996	37396	149867
1997	37418	149861
1998	37436	149838
1999	37456	149827
2000	37477	149816
2001	37497	149801
2002	37519	149798
2003	37534	149762
2004	37557	149763
2005	37576	149745
2006	37591	149710
2007	37610	149692
2008	37625	149658
2009	37645	149645
2010	37662	149620
2011	37681	149600
2012	37704	149601
2013	37722	149577
2014	37737	149547
2015	37760	149542
2016	37789	149565
2017	37808	149546
2018	37822	149511
2019	37838	149480
2020	37853	149447
2021	37873	149432
2022	37887	149396
2023	37906	149378
2024	37922	149347
2025	37936	149312
2026	37953	149287
2027	37968	149253
2028	37985	149228
2029	38002	149200
2030	38020	149179
2031	38035	149147
2032	38058	149146
2033	38077	149125
2034	38092	149093
2035	38108	149064
2036	38123	149031
2037	38141	149009
2038	38157	148981
2039	38176	148964
2040	38191	148930
2041	38210	148911
2042	38227	148888
2043	38242	148853
2044	38259	148827
2045	38281	148824
2046	38297	148793
2047	38326	148816
2048	38348	148808
2049	38369	148797
2050	38386	148772
2051	38403	148749
2052	38418	148713
2053	38436	148692
2054	38451	148660
2055	38470	148642
2056	38484	148607
2057	38500	148575
2058	38516	148547
2059	38537	148537
2060	38552	148503
2061	38573	148495
2062	38589	148463
2063	38609	148453
2064	38625	148422
2065	38643	148401
2066	38655	148356
2067	38673	148336
2068	38688	148302
2069	38710	148297
2070	38728	148277
2071	38744	148246
2072	38758	148210
2073	38774	148179
2074	38786	148136
2075	38809	148134
2076	38826	148107
2077	38850	148109
2078	38872	148105
2079	38891	148087
2080	38910	148069
2081	38926	148041
2082	38944	148019
2083	38962	147998
2084	38977	147963
2085	38997	147952
2086	39012	147919
2087	39030	147895
2088	39043	147858
2089	39058	147824
2090	39076	147803
2091	39093	147776
2092	39111	147755
2093	39127	147727
2094	39141	147693
2095	39164	147689
2096	39180	147658
2097	39200	147645
2098	39215	147613
2099	39244	147635
2100	39263	147615
2101	39280	147590
2102	39300	147577
2103	39313	147537
2104	39328	147503
2105	39346	147483
2106	39364	147463
2107	39378	147425
2108	39394	147397
2109	39408	147362
2110	39423	147327
2111	39442	147311
2112	39463	147303
2113	39479	147271
2114	39495	147243
2115	39510	147211
2116	39529	147194
2117	39546	147168
2118	39566	147156
2119	39579	147116
2120	39601	147111
2121	39623	147105
2122	39676	147214
2123	39709	147245
2124	39727	147226
2125	39743	147196
2126	39760	147171
2127	39775	147140
2128	39797	147132
2129	39810	147094
2130	39829	147076
2131	39843	147039
2132	39866	147035
2133	39884	147016
2134	39899	146983
2135	39914	146951
2136	39934	146935
2137	39958	146938
2138	39974	146909
2139	39994	146896
2140	40007	146856
2141	40024	146831
2142	40041	146808
2143	40063	146799
2144	40079	146771
2145	40099	146758
2146	40114	146726
2147	40132	146704
2148	40148	146675
2149	40163	146641
2150	40178	146611
2151	40199	146602
2152	40231	146632
2153	40249	146611
2154	40264	146578
2155	40282	146555
2156	40297	146523
2157	40317	146509
2158	40333	146480
2159	40351	146459
2160	40367	146432
2161	40382	146401
2162	40401	146383
2163	40416	146352
2164	40431	146320
2165	40448	146295
2166	40468	146281
2167	40491	146278
2168	40507	146248
2169	40525	146227
2170	40540	146194
2171	40556	146167
2172	40570	146133
2173	40590	146119
2174	40610	146104
2175	40625	146074
2176	40645	146058
2177	40660	146026
2178	40676	145999
2179	40691	145968
2180	40706	145936
2181	40727	145922
2182	40741	145889
2183	40773	145919
2184	40793	145905
2185	40809	145874
2186	40824	145845
2187	40839	145812
2188	40858	145793
2189	40875	145770
2190	40890	145738
2191	40910	145724
2192	40925	145691
2193	40941	145665
2194	40955	145631
2195	40972	145603
2196	40991	145586
2197	41005	145553
2198	41027	145546
2199	41042	145513
2200	41060	145494
2201	41076	145464
2202	41092	145435
2203	41112	145422
2204	41128	145394
2205	41146	145375
2206	41161	145343
2207	41179	145320
2208	41192	145284
2209	41208	145255
2210	41223	145223
2211	41242	145207
2212	41257	145175
2213	41273	145148
2214	41303	145167
2215	41322	145150
2216	41337	145120
2217	41354	145093
2218	41369	145061
2219	41391	145056
2220	41409	145035
2221	41425	145007
2222	41442	144985
2223	41458	144954
2224	41473	144924
2225	41487	144889
2226	41506	144872
2227	41523	144848
2228	41539	144819
2229	41564	144822
2230	41583	144804
2231	41598	144773
2232	41616	144752
2233	41631	144721
2234	41650	144705
2235	41664	144669
2236	41682	144649
2237	41696	144614
2238	41713	144591
2239	41728	144558
2240	41745	144536
2241	41766	144524
2242	41783	144499
2243	41813	144521
2244	41827	144487
2245	41846	144467
2246	41860	144435
2247	41876	144408
2248	41892	144379
2249	41911	144361
2250	41925	144325
2251	41943	144307
2252	41958	144273
2253	41976	144255
2254	41993	144228
2255	42010	144205
2256	42023	144168
2257	42043	144155
2258	42059	144126
2259	42075	144100
2260	42093	144077
2261	42108	144047
2262	42125	144021
2263	42139	143990
2264	42154	143956
2265	42172	143938
2266	42188	143909
2267	42205	143886
2268	42222	143860
2269	42239	143836
2270	42254	143805
2271	42270	143780
2272	42285	143748
2273	42305	143735
2274	42321	143705
2275	42350	143723
2276	42367	143700
2277	42383	143670
2278	42402	143655
2279	42417	143624
2280	42437	143609
2281	42452	143578
2282	42471	143563
2283	42486	143530
2284	42502	143505
2285	42519	143479
2286	42540	143468
2287	42562	143463
2288	42576	143426
2289	42594	143406
2290	42607	143370
2291	42625	143349
2292	42641	143322
2293	42658	143297
2294	42672	143265
2295	42691	143246
2296	42706	143217
2297	42723	143191
2298	42739	143166
2299	42761	143158
2300	42775	143122
2301	42801	143130
2302	42816	143099
2303	42835	143083
2304	42850	143051
2305	42866	143025
2306	42880	142991
2307	42904	142988
2308	42921	142966
2309	42936	142935
2310	42954	142916
2311	42975	142903
2312	42991	142877
2313	43005	142842
2314	43020	142812
2315	43041	142804
2316	43062	142792
2317	43078	142763
2318	43096	142742
2319	43113	142719
2320	43130	142695
2321	43145	142666
2322	43163	142646
2323	43181	142625
2324	43197	142597
2325	43215	142577
2326	43230	142547
2327	43246	142520
2328	43262	142492
2329	43281	142475
2330	43297	142448
2331	43313	142421
2332	43337	142422
2333	43357	142407
2334	43376	142389
2335	43396	142376
2336	43413	142352
2337	43429	142325
2338	43448	142308
2339	43463	142278
2340	43485	142269
2341	43501	142242
2342	43528	142251
2343	43544	142225
2344	43560	142197
2345	43575	142167
2346	43594	142149
2347	43608	142117
2348	43627	142101
2349	43641	142066
2350	43659	142046
2351	43673	142012
2352	43691	141991
2353	43707	141965
2354	43723	141938
2355	43738	141907
2356	43757	141890
2357	43776	141874
2358	43792	141847
2359	43810	141828
2360	43826	141801
2361	43841	141771
2362	43858	141745
2363	43872	141712
2364	43890	141693
2365	43907	141670
2366	43926	141651
2367	43940	141618
2368	43959	141601
2369	43976	141577
2370	43991	141547
2371	44005	141514
2372	44025	141502
2373	44055	141518
2374	44072	141495
2375	44086	141463
2376	44103	141439
2377	44118	141408
2378	44136	141388
2379	44151	141358
2380	44165	141326
2381	44184	141309
2382	44198	141276
2383	44216	141256
2384	44233	141231
2385	44251	141210
2386	44266	141182
2387	44286	141168
2388	44301	141137
2389	44325	141138
2390	44345	141121
2391	44361	141097
2392	44378	141073
2393	44393	141043
2394	44413	141029
2395	44434	141019
2396	44450	140990
2397	44468	140970
2398	44483	140941
2399	44497	140909
2400	44513	140881
2401	44528	140851
2402	44548	140839
2403	44564	140813
2404	44595	140832
2405	44612	140808
2406	44626	140775
2407	44645	140759
2408	44661	140732
2409	44679	140714
2410	44696	140689
2411	44712	140662
2412	44732	140648
2413	44748	140620
2414	44769	140610
2415	44783	140579
2416	44797	140547
2417	44815	140524
2418	44829	140493
2419	44849	140477
2420	44876	140487
2421	44896	140471
2422	44916	140460
2423	44934	140438
2424	44950	140411
2425	44974	140412
2426	44999	140411
2427	45013	140378
2428	45031	140359
2429	45044	140325
2430	45059	140293
2431	45077	140275
2432	45092	140245
2433	45110	140224
2434	45126	140198
2435	45143	140176
2436	45158	140144
2437	45173	140114
2438	45189	140090
2439	45208	140070
2440	45229	140060
2441	45242	140024
2442	45257	139996
2443	45272	139965
2444	45290	139947
2445	45307	139922
2446	45323	139896
2447	45338	139868
2448	45353	139837
2449	45371	139819
2450	45386	139788
2451	45401	139761
2452	45416	139731
2453	45438	139721
2454	45454	139694
2455	45480	139699
2456	45498	139680
2457	45513	139650
2458	45529	139625
2459	45544	139596
2460	45564	139581
2461	45579	139551
2462	45597	139532
2463	45612	139502
2464	45631	139486
2465	45645	139454
2466	45663	139433
2467	45678	139405
2468	45694	139377
2469	45708	139347
2470	45731	139342
2471	45747	139315
2472	45769	139308
2473	45784	139277
2474	45812	139287
2475	45829	139264
2476	45843	139233
2477	45861	139213
2478	45875	139182
2479	45894	139165
2480	45909	139134
2481	45929	139121
2482	45944	139092
2483	45963	139076
2484	45980	139052
2485	46002	139045
2486	46017	139014
2487	46032	138986
2488	46047	138957
2489	46068	138946
2490	46081	138911
2491	46102	138899
2492	46116	138867
2493	46130	138834
2494	46154	138833
2495	46169	138804
2496	46195	138809
2497	46212	138784
2498	46228	138758
2499	46246	138739
2500	46262	138714
2501	46279	138691
2502	46295	138665
2503	46319	138662
2504	46361	138715
2505	46390	138727
2506	46405	138698
2507	46423	138676
2508	46439	138650
2509	46458	138634
2510	46473	138606
2511	46492	138589
2512	46508	138562
2513	46524	138538
2514	46549	138536
2515	46564	138509
2516	46577	138473
2517	46604	138480
2518	46620	138456
2519	46637	138432
2520	46658	138420
2521	46682	138418
2522	46699	138395
2523	46718	138378
2524	46737	138360
2525	46770	138384
2526	46797	138393
2527	46835	138431
2528	46882	138496
2529	46898	138471
2530	46915	138447
2531	46930	138419
2532	46955	138418
2533	46987	138440
2534	47009	138431
2535	47029	138418
2536	47056	138425
2537	47080	138421
2538	47099	138405
2539	47124	138403
2540	47197	138544
2541	47231	138573
2542	47259	138581
2543	47281	138573
2544	47299	138551
2545	47322	138546
2546	47343	138536
2547	47358	138505
2548	47390	138528
2549	47410	138513
2550	47431	138501
2551	47453	138492
2552	47470	138470
2553	47491	138458
2554	47511	138443
2555	47530	138425
2556	47553	138421
2557	47578	138421
2558	47726	138777
2559	47801	138924
2560	47823	138913
2561	47847	138911
2562	47875	138918
2563	47903	138927
2564	47922	138910
2565	47950	138919
2566	48004	139001
2567	48030	139004
2568	48056	139007
2569	48083	139011
2570	48102	138994
2571	48120	138974
2572	48141	138962
2573	48156	138930
2574	48183	138938
2575	48278	139137
2576	48383	139366
2577	48413	139380
2578	48448	139409
2579	48483	139436
2580	48505	139427
2581	48531	139429
2582	48549	139407
2583	48601	139485
2584	48623	139475
2585	48647	139471
2586	48667	139454
2587	48685	139434
2588	48708	139426
2589	48733	139426
2590	48752	139408
2591	48779	139413
2592	48817	139449
2593	48840	139441
2594	48864	139438
2595	48937	139574
2596	48964	139579
2597	48986	139567
2598	49011	139567
2599	49032	139552
2600	49053	139541
2601	49084	139557
2602	49116	139575
2603	49153	139608
2604	49181	139615
2605	49209	139622
2606	49242	139642
2607	49272	139656
2608	49292	139640
2609	49331	139676
2610	49376	139733
2611	49396	139717
2612	49416	139701
2613	49447	139717
2614	49473	139717
2615	49496	139711
2616	49522	139710
2617	49540	139688
2618	49560	139673
2619	49592	139691
2620	49648	139778
2621	49676	139784
2622	49710	139806
2623	49736	139808
2624	49763	139812
2625	49796	139833
2626	49834	139866
2627	49881	139925
2628	49919	139959
2629	49957	139995
2630	50022	140104
2631	50074	140179
2632	50133	140269
2633	50156	140264
2634	50188	140281
2635	50208	140264
2636	50225	140237
2637	50244	140220
2638	50264	140203
2639	50277	140166
2640	50300	140160
2641	50325	140156
2642	50342	140132
2643	50383	140175
2644	50401	140151
2645	50423	140142
2646	50446	140134
2647	50467	140118
2648	50490	140112
2649	50514	140107
2650	50534	140089
2651	50559	140085
2652	50576	140061
2653	50599	140054
2654	50617	140032
2655	50632	140001
2656	50652	139985
2657	50668	139957
2658	50686	139936
2659	50704	139912
2660	50723	139895
2661	50739	139867
2662	50757	139843
2663	50770	139810
2664	50797	139812
2665	50815	139791
2666	50861	139844
2667	50879	139822
2668	50897	139801
2669	50921	139794
2670	50936	139766
2671	50958	139754
2672	50972	139720
2673	50991	139702
2674	51008	139676
2675	51028	139661
2676	51060	139677
2677	51080	139659
2678	51108	139667
2679	51132	139661
2680	51156	139654
2681	51185	139663
2682	51215	139673
2683	51245	139683
2684	51266	139669
2685	51292	139670
2686	51312	139653
2687	51338	139653
2688	51372	139673
2689	51388	139647
2690	51406	139624
2691	51430	139619
2692	51454	139612
2693	51479	139609
2694	51505	139609
2695	51525	139593
2696	51546	139577
2697	51574	139582
2698	51612	139614
2699	51656	139663
2700	51697	139702
2701	51740	139749
2702	51770	139760
2703	51802	139774
2704	51838	139800
2705	51859	139787
2706	51891	139801
2707	52004	140035
2708	52162	140389
2709	52212	140452
2710	52248	140478
2711	52283	140501
2712	52314	140515
2713	52361	140568
2714	52384	140561
2715	52417	140576
2716	52449	140591
2717	52481	140607
2718	52520	140641
2719	52555	140664
2720	52591	140689
2721	52616	140684
2722	52650	140703
2723	52696	140755
2724	52733	140784
2725	52765	140797
2726	52806	140836
2727	52824	140813
2728	52847	140803
2729	52871	140796
2730	52888	140770
2731	52910	140759
2732	52929	140737
2733	52948	140719
2734	52972	140712
2735	52999	140712
2736	53030	140722
2737	53062	140736
2738	53098	140761
2739	53132	140780
2740	53151	140762
2741	53169	140737
2742	53193	140729
2743	53222	140737
2744	53241	140716
2745	53264	140706
2746	53283	140686
2747	53302	140665
2748	53328	140663
2749	53365	140689
2750	53405	140725
2751	53447	140765
2752	53479	140778
2753	53499	140760
2754	53515	140734
2755	53531	140705
2756	53554	140695
2757	53572	140670
2758	53588	140642
2759	53612	140636
2760	53645	140652
2761	53678	140668
2762	53710	140682
2763	53739	140685
2764	53770	140697
2765	53802	140711
2766	53821	140691
2767	53849	140694
2768	53876	140693
2769	53901	140689
2770	53921	140671
2771	53946	140664
2772	53967	140649
2773	53990	140639
2774	54013	140631
2775	54032	140609
2776	54085	140675
2777	54166	140818
2778	54222	140892
2779	54257	140913
2780	54284	140912
2781	54314	140920
2782	54343	140927
2783	54371	140927
2784	54398	140928
2785	54429	140938
2786	54457	140941
2787	54486	140944
2788	54533	140996
2789	54585	141062
2790	54629	141106
2791	54665	141127
2792	54697	141140
2793	54726	141144
2794	54746	141126
2795	54768	141111
2796	54793	141107
2797	54813	141088
2798	54836	141078
2799	54855	141055
2800	54873	141032
2801	54891	141009
2802	54913	140995
2803	54953	141028
2804	54991	141057
2805	55030	141086
2806	55072	141124
2807	55096	141117
2808	55124	141118
2809	55150	141115
2810	55188	141142
2811	55212	141133
2812	55263	141193
2813	55287	141186
2814	55313	141181
2815	55333	141163
2816	55366	141178
2817	55395	141182
2818	55424	141186
2819	55460	141207
2820	55495	141228
2821	55522	141225
2822	55551	141230
2823	55579	141230
2824	55597	141207
2825	55618	141192
2826	55636	141167
2827	55661	141162
2828	55682	141145
2829	55711	141149
2830	55740	141153
2831	55764	141143
2832	55785	141127
2833	55803	141104
2834	55828	141097
2835	55847	141075
2836	55865	141051
2837	55883	141028
2838	55899	140999
2839	55928	141004
2840	55969	141035
2841	56010	141069
2842	56040	141077
2843	56066	141072
2844	56092	141068
2845	56117	141063
2846	56145	141064
2847	56175	141070
2848	56197	141055
2849	56228	141065
2850	56254	141060
2851	56284	141065
2852	56310	141062
2853	56339	141065
2854	56358	141043
2855	56378	141024
2856	56416	141051
2857	56460	141091
2858	56505	141135
2859	56547	141171
2860	56587	141201
2861	56626	141230
2862	56645	141208
2863	56662	141181
2864	56688	141176
2865	56716	141176
2866	56737	141161
2867	56756	141138
2868	56776	141120
2869	56798	141105
2870	56816	141082
2871	56835	141059
2872	56857	141044
2873	56880	141032
2874	56896	141003
2875	56921	140998
2876	56951	141003
2877	56989	141027
2878	57012	141016
2879	57039	141013
2880	57061	141000
2881	57081	140979
2882	57109	140980
2883	57127	140956
2884	57147	140937
2885	57172	140931
2886	57206	140944
2887	57226	140925
2888	57251	140918
2889	57277	140914
2890	57300	140903
2891	57345	140944
2892	57372	140943
2893	57401	140946
2894	57446	140986
2895	57483	141009
2896	57507	141000
2897	57540	141012
2898	57571	141018
2899	57598	141016
2900	57619	141000
2901	57644	140993
2902	57670	140988
2903	57693	140975
2904	57715	140962
2905	57740	140953
2906	57764	140943
2907	57782	140919
2908	57805	140906
2909	57829	140898
2910	57848	140875
2911	57877	140877
2912	57900	140866
2913	57920	140845
2914	57942	140832
2915	57966	140821
2916	57985	140798
2917	58032	140844
2918	58051	140823
2919	58078	140819
2920	58126	140869
2921	58148	140854
2922	58207	140929
2923	58256	140978
2924	58296	141008
2925	58317	140990
2926	58340	140977
2927	58365	140969
2928	58393	140970
2929	58413	140949
2930	58440	140947
2931	58467	140943
2932	58502	140961
2933	58523	140943
2934	58565	140975
2935	58584	140954
2936	58604	140934
2937	58626	140919
2938	58644	140895
2939	58668	140884
2940	58691	140871
2941	58707	140842
2942	58729	140826
2943	58776	140872
2944	58813	140893
2945	58838	140884
2946	58858	140864
2947	58876	140841
2948	58902	140834
2949	58927	140827
2950	58956	140827
2951	58977	140810
2952	59002	140801
2953	59027	140794
2954	59064	140816
2955	59087	140803
2956	59115	140801
2957	59138	140787
2958	59160	140774
2959	59176	140744
2960	59200	140734
2961	59222	140718
2962	59238	140689
2963	59265	140685
2964	59287	140671
2965	59305	140646
2966	59333	140643
2967	59354	140627
2968	59373	140603
2969	59390	140576
2970	59405	140546
2971	59428	140533
2972	59443	140501
2973	59463	140481
2974	59484	140463
2975	59501	140436
2976	59521	140415
2977	59539	140392
2978	59568	140394
2979	59610	140425
2980	59628	140399
2981	59645	140373
2982	59663	140347
2983	59685	140332
2984	59701	140303
2985	59721	140282
2986	59738	140256
2987	59761	140242
2988	59786	140235
2989	59811	140227
2990	59830	140204
2991	59856	140199
2992	59881	140189
2993	59898	140162
2994	59917	140141
2995	59942	140132
2996	59961	140110
2997	59990	140112
2998	60015	140102
2999	60035	140082
3000	60059	140071
3001	60090	140077
3002	60128	140098
3003	60152	140088
3004	60172	140069
3005	60188	140038
3006	60210	140024
3007	60226	139995
3008	60243	139966
3009	60262	139945
3010	60280	139921
3011	60296	139890
3012	60313	139864
3013	60327	139830
3014	60346	139807
3015	60365	139785
3016	60388	139772
3017	60408	139751
3018	60426	139728
3019	60442	139698
3020	60458	139668
3021	60478	139648
3022	60493	139616
3023	60512	139594
3024	60528	139566
3025	60551	139553
3026	60569	139528
3027	60589	139508
3028	60620	139514
3029	60657	139533
3030	60687	139534
3031	60708	139517
3032	60731	139504
3033	60759	139503
3034	60788	139502
3035	60816	139501
3036	60839	139488
3037	60861	139473
3038	60890	139472
3039	60921	139478
3040	60951	139480
3041	60972	139463
3042	60990	139438
3043	61019	139439
3044	61049	139441
3045	61070	139424
3046	61093	139409
3047	61113	139390
3048	61131	139365
3049	61156	139357
3050	61188	139363
3051	61209	139344
3052	61233	139335
3053	61252	139311
3054	61275	139299
3055	61303	139295
3056	61321	139272
3057	61354	139281
3058	61414	139351
3059	61481	139438
3060	61514	139448
3061	61546	139455
3062	61581	139468
3063	61604	139455
3064	61629	139446
3065	61649	139426
3066	61682	139434
3067	61714	139441
3068	61744	139443
3069	61765	139424
3070	61788	139411
3071	61808	139391
3072	61877	139480
3073	61899	139464
3074	61916	139437
3075	61941	139429
3076	61988	139470
3077	62035	139509
3078	62087	139561
3079	62137	139607
3080	62170	139617
3081	62196	139609
3082	62235	139630
3083	62258	139617
3084	62278	139596
3085	62300	139581
3086	62321	139562
3087	62353	139568
3088	62391	139587
3089	62417	139580
3090	62439	139564
3091	62463	139552
3092	62484	139533
3093	62515	139537
3094	62538	139523
3095	62564	139516
3096	62587	139502
3097	62619	139509
3098	62657	139528
3099	62684	139522
3100	62717	139531
3101	62746	139530
3102	62774	139529
3103	62799	139518
3104	62832	139526
3105	62859	139520
3106	62886	139515
3107	62909	139502
3108	62933	139489
3109	62957	139478
3110	62984	139473
3111	63003	139449
3112	63027	139437
3113	63054	139432
3114	63075	139415
3115	63095	139392
3116	63116	139375
3117	63143	139368
3118	63209	139450
3119	63267	139512
3120	63292	139503
3121	63319	139497
3122	63346	139491
3123	63365	139468
3124	63389	139456
3125	63440	139503
3126	63472	139510
3127	63503	139512
3128	63540	139528
3129	63581	139553
3130	63615	139564
3131	63646	139566
3132	63673	139561
3133	63703	139561
3134	63723	139540
3135	63771	139581
3136	63821	139625
3137	63848	139619
3138	63887	139639
3139	63916	139638
3140	63947	139641
3141	63977	139643
3142	63996	139619
3143	64028	139625
3144	64057	139623
3145	64086	139621
3146	64144	139683
3147	64186	139708
3148	64229	139738
3149	64264	139749
3150	64309	139782
3151	64343	139792
3152	64376	139798
3153	64398	139781
3154	64423	139770
3155	64469	139805
3156	64492	139791
3157	64517	139780
3158	64546	139779
3159	64568	139763
3160	64587	139739
3161	64617	139737
3162	64644	139732
3163	64671	139726
3164	64695	139713
3165	64719	139701
3166	64744	139690
3167	64779	139700
3168	64824	139733
3169	64853	139731
3170	64889	139743
3171	64907	139718
3172	64932	139708
3173	64955	139693
3174	64989	139702
3175	65011	139684
3176	65097	139805
3177	65129	139808
3178	65178	139850
3179	65218	139871
3180	65251	139876
3181	65284	139884
3182	65309	139873
3183	65336	139865
3184	65365	139862
3185	65393	139860
3186	65419	139850
3187	65447	139844
3188	65474	139839
3189	65501	139831
3190	65543	139858
3191	65566	139842
3192	65587	139822
3193	65615	139818
3194	65641	139810
3195	65669	139805
3196	65695	139795
3197	65721	139787
3198	65744	139770
3199	65768	139758
3200	65800	139762
3201	65830	139760
3202	65851	139741
3203	65878	139735
3204	65905	139727
3205	65928	139712
3206	65947	139689
3207	65975	139683
3208	65993	139656
3209	66019	139648
3210	66042	139632
3211	66088	139665
3212	66104	139635
3213	66124	139613
3214	66142	139588
3215	66166	139574
3216	66192	139566
3217	66214	139547
3218	66240	139539
3219	66262	139522
3220	66292	139521
